transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
ta-ri-ip,"oE, mE",ally-PL,dariip,8,,noun,da-rí-ip,Pl.,3rd Anim.,"<qt>ta-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font></qt>",,
da-r[í]-ir,oE,ally-SG,dariir,1,,noun,"ta-ri-ir, da-rí-ip",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">rí</font>-ir</qt>",,
ta-ri-ir,mE,ally-SG,dariir,1,,noun,da-r[í]-ir,,,"<qt>ta-<font color=""#9b0000"">ri</font>-ir</qt>",,
da-ri-ra,nE,ally-SG,darira,1,,noun,ta-ri-ir,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ra</font></qt>",,
GIŠ.da-ri-ut-qa-an,achE,,dariutqaan,1,,noun,,,,,,
hh.tar-me-ri-ya-ip,achE,termilai-PL,darmeriyaip,2,,noun,hh.tur-mi-ri-ya-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">tar</font>-<font color=""#9b0000"">me</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ip</font></qt>",,
tar-mi-ra-ip,achE,termilai-PL,darmiraip,6,,noun,hh.tur-mi-ri-ya-ip,Pl.,3rd Anim.,"<qt><font color=""#c30000"">tar</font>-mi-<font color=""#690000"">ra</font>-<font color=""#690000"">ip</font></qt>",,
hh.tar-mi-ri-ya-ip,achE,termilai-PL,darmiriyaip,4,,noun,hh.tur-mi-ri-ya-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#c30000"">tar</font>-mi-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ.tar-mu,achE,tarmu,darmu,24,,noun,GIŠ.tar-mi,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#c30000"">tar</font>-<font color=""#690000"">mu</font></qt>",,
h.tar-na-ba-zí,achE,drnabāži,darnabazi,1,drnabāži,noun,"d.tur-na-ba-zí-iš, tar-na-ba-kaš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">tar</font>-na-<font color=""#9b0000"">ba</font>-<font color=""#690000"">zí</font></qt>",month,
tar-na-ba-kaš,achE,drnabāži,darnabakas~,1,drnabāži,noun,d.tur-na-ba-zí-iš,,,"<qt><font color=""#c30000"">tar</font>-na-<font color=""#9b0000"">ba</font>-<font color=""#de0000"">kaš</font></qt>",month,
d.tar-na-ba-zí-iš,achE,Drnabāži-š,darnabaziis~,11,drnabāžiš,noun,"d.tur-na-ba-zí-iš, tar-na-ba-kaš",,,"<qt><font color=""#c30000"">d</font>.<font color=""#c30000"">tar</font>-na-<font color=""#9b0000"">ba</font>-<font color=""#690000"">zí</font>-iš</qt>",month,
tar-na-ba-[zí]-ya-iš,achE,drnabāžiya-š,darnabaziyais~,1,drnabāžiyaš,noun,"d.tur-na-ba-zí-ya-iš, d.tar-na-ba-zí-iš",,,"<qt><font color=""#c30000"">tar</font>-na-<font color=""#9b0000"">ba</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font>-iš</qt>",,
GIŠ.tar-mi,achE,tarmu,darmi,2,,noun,GIŠ.tar-mu,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#c30000"">tar</font>-mi</qt>",,
dar-ru-um,oE,,darruum,1,,noun,,,,"<qt><font color=""#00ff00"">dar</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">um</font></qt>",,
h.tar-qa?.nu-iš-ki-ra,achE,tarka-keep-SG,darqanuis~kira,1,,noun,nu-iš-ki-ra,,,,,
di-bi-ra,oE,write-SG,dibira,1,,noun,"v.ti-pi-ra, de-bi-ir",,,"<qt>di-<font color=""#de0000"">bi</font>-<font color=""#690000"">ra</font></qt>",,
h.ti-da-bat-ti-iš,achE,diϑāpatiš,didabattiis~,2,diϑāpatiš,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ti</font>-<font color=""#9b0000"">da</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
te-um-be-en-ra,nE,grant?-ACT.PTCP-3SG.AGR,deumbeenra,2,,noun,,,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">en</font>-<font color=""#690000"">ra</font></qt>",,
te-um-ip-te,achE,teumipte,deumipte,5,,noun,,,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#690000"">ip</font>-te</qt>",,
te-um-pi-tin-na-at?-pi?,achE,teumipte-natpi,deumpitinnaatpi,2,,noun,te-um-ip-te,,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">tin</font>-na-<font color=""#690000"">at</font>-<font color=""#de0000"">pi</font></qt>",,
TI.lg,,rib?,di,3,,noun,,,,"<qt><font color=""#690000"">TI</font>.<font color=""#690000"">lg</font></qt>",,
te-um-be-ik,achE,grant-PASS.PTCP,deumbeik,7,,noun,te-um-be,,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#de0000"">be</font>-<font color=""#c30000"">ik</font></qt>",,
te-um-be-ir,achE,grant-SG,deumbeir,1,,noun,"te-um-be-en-ra, te-um-be-ik",,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#de0000"">be</font>-ir</qt>",,
TI,,rib?,di,3,,noun,,,,,,
h.ti-da-bat-ti-iš-be,achE,diϑāpatiš-PL,didabattiis~be,2,diϑāpatiš,noun,hh.ti-ud-da-bat-ti-iš-be,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ti</font>-<font color=""#9b0000"">da</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš-<font color=""#de0000"">be</font></qt>",,
hh.da-sa-bat-ti-iš,achE,daϑapati-š,dasabattiis~,4,daϑapatiš,noun,hh.da-šá-bat-[ti-iš],,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
da-sa-bat-ti-iš-be,achE,decurion(OP)-š-PL,dasabattiis~be,5,daϑapatiš,noun,ba-iš-za.da-sa-bat-ti-iš-be,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš-<font color=""#de0000"">be</font></qt>",,
hh.da-sa-ba-um,achE,daϑapa,dasabaum,4,daϑapa,noun,hh.da-sa-bat-ti-iš,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">um</font></qt>",,
da-sa-maš,achE,daϑahva,dasamas~,1,daϑahva,noun,hh.da-sa-bat-ti-iš,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#de0000"">maš</font></qt>",,
hh.da-sa-zí-ya,achE,daϑačiya,dasaziya,,daϑačiya,noun,hh.da-sa-bat-ti-iš,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font></qt>",,
da-sa-u-ma-kaš,achE,daϑahvaka-š,dasaumakas~,5,daϑahvaka,noun,hh.da-sa-bat-ti-iš,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">sa</font>-<font color=""#9b0000"">u</font>-<font color=""#b40000"">ma</font>-<font color=""#de0000"">kaš</font></qt>",,
hh.da-šá-bat-[ti-iš],achE,dasapati-š,das~abattiis~,,dasapati,noun,"hh.da-sa-bat-ti-iš, hh.da-šá-bat-ti-iš-me",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">da</font>-<font color=""#c30000"">šá</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
4.taš,"mE, nE",help-3SG,das~,1,,noun,"taš, hu-ban.taš, hw.DINGIR.GAL.taš, v.d.li-li.ir.taš, v.d.ši-mut.ni-qa.taš, hw.un.taš, v.un.taš.DINGIR.GAL",Sg.,3rd Anim.,"<qt><font color=""#b40000"">taš</font></qt>",,
ta-ša-an,oE,,das~aan,1,,noun,,,,"<qt>ta-ša-<font color=""#c30000"">an</font></qt>",,
hh.da-šá-bat-ti-iš-me,achE,dasapati-š-INANIM,das~abattiis~me,,dasapatiš,noun,hh.da-šá-bat-[ti-iš],Sg.,3rd INANIM.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">da</font>-<font color=""#c30000"">šá</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">me</font></qt>",,
daš-na,achE,dāšna,das~na,2,dāšna,noun,,,,"<qt><font color=""#00ff00"">daš</font>-na</qt>",,
hh.taš-qa-ma-iš-ma-ap,achE,,das~qamais~maap,1,,noun,,Pl.,3rd Anim.,,,
hw.taš-šub-be,nE,people(troops)-PL,das~s~ubbe,4,,noun,v.taš-šu-íb-be,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#b40000"">taš</font>-<font color=""#b40000"">šub</font>-<font color=""#de0000"">be</font></qt>",,
d.taš-še-ib-be,mE,,das~s~eibbe,1,,noun,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">d</font>.<font color=""#b40000"">taš</font>-<font color=""#690000"">še</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
v.taš-šu-íp,achE,people(troops)-PL,das~s~uip,31,,noun,"v.taš-šu-íb-be, v.taš-šu-íp-me, v.taš-šu-íp-na, GAM.taš-šu-íp-ni",,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font></qt>",,
hh.taš-šu-íp.lg,achE,people(troops)-PL,das~s~uip,2,,noun,"v.taš-šu-íp, hh.taš-šu-íp-ú-mi",,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font>.<font color=""#690000"">lg</font></qt>",,
v.taš-šu-íb-be,achE,people(troops)-PL,das~s~uibbe,18,,noun,,Pl.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íb</font>-<font color=""#de0000"">be</font></qt>",,
hh.taš-šu-íb-be-na,achE,people/troops-PL-GEN,das~s~uibbena,2,,noun,v.taš-šu-íb-be,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íb</font>-<font color=""#de0000"">be</font>-na</qt>",,
hw.taš-šu-íp,nE,people(troops)-PL,das~s~uip,1,,noun,v.taš-šu-íb-be,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font></qt>",,
v.taš-šu-íp-na,achE,people(troops)-PL-GEN,das~s~uipna,1,,noun,v.taš-šu-íp+-na,,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font>-na</qt>",,
GAM.taš-šu-íp-ni,nE,people/troops-PL-2SG.POSS,das~s~uipni,1,,noun,v.taš-šu-íp+-ni,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font>-<font color=""#c30000"">ni</font></qt>",,
v.taš-šu-íp-me,achE,people(troops)-PL-INANIM,das~s~uipme,1,,noun,v.taš-šu-íp,Sg.,3rd INANIM.,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font>-<font color=""#9b0000"">me</font></qt>",,
hh.na-um-mar-ra-kur-ráš-be,achE,nāvarakara-š-PL,naummarrakurras~be,,nāvarakara,noun,hh.na-mar-qa-ra,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.na-<font color=""#690000"">um</font>-<font color=""#9b0000"">mar</font>-<font color=""#690000"">ra</font>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ráš</font>-<font color=""#de0000"">be</font></qt>",,
na-ut-ti-ba,achE,,nauttiba,1,,noun,,,,"<qt>na-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ba</font></qt>",,
GIŠ.na-u-zí-iš,achE,pine,nauziis~,1,naučiš,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.na-<font color=""#9b0000"">u</font>-<font color=""#690000"">zí</font>-iš</qt>",,
hh.taš-šu-íp-ú-mi,nE,people(troops)-PL-1SG-INANIM,das~s~uipumi,1,,noun,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">íp</font>-<font color=""#9b0000"">ú</font>-mi</qt>",,
taš-šup,nE,people(troops)-PL,das~s~up,2,,noun,v.taš-šu-íp,Pl.,3rd Anim.,"<qt><font color=""#b40000"">taš</font>-<font color=""#b40000"">šup</font></qt>",,
[ta]š-šu?-up,mE,people/troops-PL,das~s~uup,1,,noun,taš-šup,,,"<qt><font color=""#b40000"">taš</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">up</font></qt>",,
da-tam5,achE,law(OP),datam5,,dātam,noun,da-ad-da-ma,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font></qt>",,
h.da-ti-iš,achE,dātiš,datiis~,2,dātiš,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">ti</font>-iš</qt>",,
da-ti-um,oE,,datium,9,,noun,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">um</font></qt>",month,
da-ú-bat-ti-iš,achE,dahyupati-š,daubattiis~,1,dahyupati,noun,hh.da-a-ú-bat-ti-iš,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ú</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
da-ud-da-bar-ra,achE,dātabara,dauddabarra,,dātabara,noun,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",,
da-u-iš-šá-um,achE,δauça-m,dauis~s~aum,1,δauça,noun,h.tam5-šá-am,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#690000"">um</font></qt>",,
ta-um,nE,,daum,1,,noun,,,,"<qt>ta-<font color=""#690000"">um</font></qt>",,
da-ú-man.li-ip,achE,dauman-li-PL,daumanliip,1,,noun,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">man</font>.li-<font color=""#690000"">ip</font></qt>",,
[da-ú]-man.li-ra,achE,dauman-li-SG,daumanlira,1,,noun,da-ú-man.li-ip,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ú</font>-<font color=""#690000"">man</font>.li-<font color=""#690000"">ra</font></qt>",,
da-u-šá-am,achE,δauça-m,daus~aam,,δauça,noun,"tam5-ši-ya-um, da-u-iš-šá-um",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#c30000"">šá</font>-am</qt>",,
d?.da-u-šá-an-ma,achE,δauçam-LOC,daus~aanma,,,noun,"h.tam5-šá-am, -ma",,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font>-<font color=""#b40000"">ma</font></qt>",,
d.da?-u-si-qa,achE,δauçaka,dausiqa,1,δauçaka,noun,da-u-iš-šá-um,,,,,
d.da-u-šá-an-nu-áš-na,achE,δauçanyasna,daus~aannuas~na,1,δauçanyasna,noun,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font>-nu-<font color=""#9b0000"">áš</font>-na</qt>",,
da-u-ši-ya-um,achE,δauçya-m,daus~iyaum,,δauçyam,noun,tam5-ši-ya-um,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">um</font></qt>",,
[da-ut]-te-nu-um-ir-ra,achE,,dauttenuumirra,1,,noun,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-te-nu-<font color=""#690000"">um</font>-ir-<font color=""#690000"">ra</font></qt>",,
da-ut-ti-ma-ra,achE,dātihmāra,dauttimara,3,dātihmāra,noun,"da-ti-ma-ra, da-ut-ti-ma-ráš-be",,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ra</font></qt>",,
da-ut-ti-ma-ráš-be,achE,dātihmāra-š-PL,dauttimaras~be,2,dātihmāra-PL,noun,hh.da-at-ti-iš-ma-ráš-be,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-<font color=""#b40000"">ráš</font>-<font color=""#de0000"">be</font></qt>",,
da-ut-maš-e,achE,dāϑva-šai,dautmas~e,4,,noun,da-at-maš-e,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">maš</font>-<font color=""#690000"">e</font></qt>",,
da-ut-maš-še,achE,dāϑva-šai,dautmas~s~e,4,,noun,da-at-maš-e,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">maš</font>-<font color=""#690000"">še</font></qt>",,
da-u-ut,achE,,dauut,,,noun,2.da-iš,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">u</font>-<font color=""#d50000"">ut</font></qt>",,
da-ya-iš-ši-iz-za,achE,,dayais~s~iizza,2,,noun,,,,"<qt><font color=""#9b0000"">da</font>-<font color=""#9b0000"">ya</font>-iš-<font color=""#c30000"">ši</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",,
h.da-za-ra,achE,tačara,dazara,2,tačara,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">za</font>-<font color=""#690000"">ra</font></qt>",,
h.da-za-ra-um,achE,living.palace,dazaraum,,tačaram,noun,h.da-za-ra,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">da</font>-<font color=""#690000"">za</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">um</font></qt>",,
de-bi-ir,oE,write-SG,debiir,2,,noun,"te-ib-bi-ir, te-ip-pi-ir, te-ip-pír, dè-pi-ir, te-pír, ti-pi-ir",,,"<qt><font color=""#00ff00"">de</font>-<font color=""#de0000"">bi</font>-ir</qt>",,
te-du?,achE,tedu,dedu,1,,noun,,,,"<qt>te-<font color=""#9b0000"">du</font></qt>",,
te-el-[te].lg,nE,success,deelte,1,,noun,,,,"<qt>te-<font color=""#9b0000"">el</font>-te.<font color=""#690000"">lg</font></qt>",,
GIŠ.te-el-te,achE,,deelte,3,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.te-<font color=""#9b0000"">el</font>-te</qt>",,
te-be,nE,,debe,,,noun,,,,"<qt>te-<font color=""#de0000"">be</font></qt>",,
te-bi,oE,writing,debi,,,noun,"pu-hu.te-bi, te-ib-bi-ir",,,"<qt>te-<font color=""#de0000"">bi</font></qt>",,
te-ib-ba-tuk-ki,nE,,deibbatukki,2,,noun,te-ib-ba,Sg.,3rd Anim.,"<qt>te-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font></qt>",,
te-ib-bi-ir,oE,write-SG,deibbiir,,,noun,"de-bi-ir, te-bi+-r",,,"<qt>te-<font color=""#690000"">ib</font>-<font color=""#de0000"">bi</font>-ir</qt>",,
te-im-ma,mE,tribute-LOC,deimma,3,,noun,te-e-me,,,"<qt>te-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
qa,nE,,ga,2,,noun,,,,"<qt><font color=""#9b0000"">ka<small>4</small></font></qt>",,
GIŠ.QA,achE,QA,ga,7,,noun,"QA.lg, QA, GIŠ.QA.lg",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#00ff00"">QA</font></qt>",,
qa.lg,achE,kiel,ga,2,,noun,"ki-el, GIŠ.ki-el",,,"<qt><font color=""#b40000"">qa</font>.<font color=""#690000"">lg</font></qt>",,
QA.lg,achE,kiel,ga,2,,noun,"ki-el, GIŠ.ki-el",,,"<qt><font color=""#00ff00"">QA</font>.<font color=""#690000"">lg</font></qt>",,
GIŠ.QA.lg,achE,QA,ga,15,,noun,"QA.lg, QA, GIŠ.QA",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">QA</font>.<font color=""#690000"">lg</font></qt>",,
ha-aš-šà,oE,haš,haas~s~a,1,,noun,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">aš</font>-<font color=""#b40000"">šà</font></qt>",,
ha-at,"mE, nE",sceptre,haat,1,ḫaṭṭu,noun,"GIŠ.ha-at, HA",,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">at</font></qt>",,
v.hal-tam5-ti-ip,achE,Elam-PL,haltam5tiip,,,noun,h.hal-tam6-tup,Pl.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">hal</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
h.hal-tam6-tup,achE,Elam-PL,haltam6tup,1,,noun,v.hal-tam5-ti-ip,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>-tam<sub><small>6</small></sub>-<font color=""#cd0000"">tup</font></qt>",,
h.hal-tap,achE,clay.tablet,haltap,,,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>-<font color=""#690000"">tap</font></qt>",,
hal-te-ip,achE,,halteip,,,noun,hal-da-be,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-te-<font color=""#690000"">ip</font></qt>",,
hal-te-lu,oE,,haltelu,,,noun,,,,"<qt><font color=""#9b0000"">hal</font>-te-<font color=""#690000"">lu</font></qt>",,
2.hal,"mE, nE",land,hal,1,,noun,ha-al,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font></qt>",,
h.hal.lg,achE,land,hal,1,,noun,hal,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>.<font color=""#690000"">lg</font></qt>",,
hal.A.lg,achE,,hala,1,,noun,,,,"<qt><font color=""#9b0000"">hal</font>.<font color=""#690000"">A</font>.<font color=""#690000"">lg</font></qt>",,
GIŠ.ha-la-ap-zí.hu-ut-ti-ip,achE,halapzi-make-PL,halaapzihuuttiip,,,noun,hu-ut-ti-ip,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">ha</font>-la-<font color=""#9b0000"">ap</font>-<font color=""#690000"">zí</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
ha-la-at,"oE, achE",clay,halaat,1,,noun,"ha-la?-ti.ha-ši-ra, hal-la-at.ha-iš-ši-ra, hal-la-[a]t.ha-ši-ra, h.hal-tap",,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">at</font></qt>",,
ha-la-at-ra,mE,clay-SG,halaatra,,,noun,"ha-la-at, hi-iš.ha-la-at-ra",Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">at</font>-<font color=""#690000"">ra</font></qt>",,
hi-ša-an-ri,oE,forget-ACT.PTCP-3SG.AGR,his~aanri,,,noun,hi-šá-a-[an-ra],Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-ša-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ri</font></qt>",,
hi-ša-a-pi-e,mE,name-api-3SG.POSS,his~aapie,,,noun,,,,"<qt><font color=""#c30000"">hi</font>-ša-<font color=""#690000"">a</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">e</font></qt>",,
hi-ša-e,mE,,his~ae,,,noun,hi-šá,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-ša-<font color=""#690000"">e</font></qt>",,
hi-ša-me,oE,,his~ame,,,noun,hi-šá,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-ša-<font color=""#9b0000"">me</font></qt>",,-me
hi-še,"mE, nE, achE",name-3SG.POSS,his~e,1,,noun,"hi-i-še, hi-iš",Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">še</font></qt>",,
hi-ra-kur-ra,achE,īrakara,hirakurra,,īrakara,noun,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">ra</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font></qt>",,
hi-ra-kur-ráš-še,achE,īrakara-šai,hirakurras~s~e,,īrakara-šai,noun,hi-ra-ku-ra,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">ra</font>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ráš</font>-<font color=""#690000"">še</font></qt>",,
hi-šá-a-[an-ra],nE,forget-ACT.PTCP-3SG.AGR,his~aaanra,,,noun,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">a</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,-an
hi-šá,nE,praise,his~a,1,,noun,"hi-iš, te-im-ti.hi-ša.ha-ne-eš",,,"<qt><font color=""#c30000"">hi</font>-<font color=""#c30000"">šá</font></qt>",,
