transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
da-ni-na,"mE, nE",tan-ACT.PTCP,danina,1,,adjective,tan,Sg.,1st,"<qt><font color=""#9b0000"">da</font>-<font color=""#c30000"">ni</font>-na</qt>",,
tan-na-an,,obey-ACT.PTCP,dannaan,1,,adjective,"hw.hu-ban.tan-na-an, v.tan-na-an.d.pi-ni-gìr",,,"<qt><font color=""#c30000"">tan</font>-na-<font color=""#c30000"">an</font></qt>",,
GIŠ.na-u-zí-iš-in-na,achE,pine-GEN,nauziis~inna,1,naučiš,adjective,GIŠ.na-u-zí-iš,,,"<qt><font color=""#b40000"">GIŠ</font>.na-<font color=""#9b0000"">u</font>-<font color=""#690000"">zí</font>-iš-in-na</qt>",,
te-en-ta-ar,mE,tribute-tarm,deentaar,2,,adjective,"te-en, te-e-me",,,"<qt>te-<font color=""#690000"">en</font>-ta-ar</qt>",,
te-en-tar-ri,mE,tribute-tarm,deentarri,1,,adjective,te-en-ta-ar,,,"<qt>te-<font color=""#690000"">en</font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font></qt>",,
ha-aš-ti-ik,oE,honour-PASS.PTCP,haas~tiik,,,adjective,ha-áš-tu4-uk,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">aš</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font></qt>",,"-k, -du"
ha-áš-tu4-uk,mE,honour-PASS.PTCP,haas~tuuk,1,,adjective,"ha-aš-du-uk, ha-áš-tu-uk, ha-aš-ti-ik, áš-tuk",Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">áš</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#9b0000"">uk</font></qt>",,"-k, -du"
ha-áš-tu4-uk-ú-ri-me,mE,honour-PASS.PTCP-1SG-3SG.AGR-INANIM.AGR,haas~tuukurime,1,,adjective,"ha-aš-du-uk, ha-áš-tu-uk, ha-aš-ti-ik, áš-tuk",Sg.,3rd Anim.,,,"-k, -du"
ha-la-at-im-ma,mE,clay-LOC,halaatimma,,,adjective,ha-la-at,,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">at</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,-imma
ha-la-at-ni,mE,clay-GEN,halaatni,,,adjective,ha-la-at,,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">at</font>-<font color=""#c30000"">ni</font></qt>",,-na
hu-h-pa-ak,oE,follow-PASS.PTCP,huhpaak,1,,adjective,"zí-we.pa-la-ra.hu-h-pa-ak, v.si-me.ba-la-ar.hu-h-ba-ak, te-im-ti.hu-h-pa-ak",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">pa</font>-<font color=""#690000"">ak</font></qt>",,
hu-h-qa-ad-du-[man-na],nE,wood2-addumanna?,huhqaaddumanna,,,adjective,"hu-h-kat7, ki-iš-qa-ad-du-um-man-na",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">man</font>-na</qt>",,
hu-h-qat-na-man-na,nE,huhka-namanna?,huhqatnamanna,1,,adjective,"hu-h-qa-ad-du-[man-na], ki-iš-qa-ad-du-um-man-na",Sg.,2nd,,,
d.na-pi-na,achE,god-PL?-GEN,napina,,,adjective,d.na-ap-pi,,,"<qt><font color=""#c30000"">d</font>.na-<font color=""#de0000"">pi</font>-na</qt>",,-na
nap-ir,oE,god-SG,napir,,,adjective,,Sg.,3rd Anim.,"<qt><font color=""#690000"">nap</font>-ir</qt>",,
ra-ab-ba-ak,"mE, nE",bind-PASS.PTCP,raabbaak,,,adjective,,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ab</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",,-k
ra-al,mE,eternal?,raal,1,,adjective,"ku-ri.ra-al, ku-ri.ra-a, ta-ak.ra-li",,,"<qt><font color=""#690000"">ra</font>-al</qt>",,
nu-ut-tam5-ma,achE,nitama,nuuttam5ma,,nitama,adjective,nu-tam5-maš,,,"<qt>nu-<font color=""#d50000"">ut</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#b40000"">ma</font></qt>",,
te?-iz-za-ma-in-da,achE,taužahvanta,deizzamainda,1,taužahvanta,adjective,,,,"<qt>te-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#b40000"">ma</font>-in-<font color=""#9b0000"">da</font></qt>",,
la-si-ti-ya,mE,gold-ya,lasitiya,,,adjective,la-an-si-ti-ya,,,"<qt>la-<font color=""#690000"">si</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",,
la-tuk,nE,lat-k,latuk,1,,adjective,,,,"<qt>la-<font color=""#b40000"">tuk</font></qt>",,-k
tu4-ip-pi-qa,nE,abundant,duippiqa,1,,adjective,,Pl.,3rd Anim.,,,
tuk-na,nE,tuk2-na,dukna,6,,adjective,tuk+-na,Sg.,1st,"<qt><font color=""#b40000"">tuk</font>-na</qt>",,-na
TUR,mE,,dur,5,,adjective,,,,"<qt><font color=""#b40000"">TUR</font></qt>",,
tur-ma,achE,,durma,1,,adjective,tur,,,"<qt><font color=""#b40000"">tur</font>-<font color=""#b40000"">ma</font></qt>",,
TUR.TUR,"mE, nE",,durtur,4,,adjective,,,,"<qt><font color=""#b40000"">TUR</font>.<font color=""#b40000"">TUR</font></qt>",,
du-šu-um-ya,nE,knife-ya,dus~uumya,2,,adjective,du-ši-um,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">ya</font></qt>",,
TU.TU,nE,,dutu,14,,adjective,,,,"<qt><font color=""#00ff00"">TU</font>.<font color=""#00ff00"">TU</font></qt>",,
du-uk-qa-ip,achE,duka-k-PL,duukqaip,1,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">du</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ip</font></qt>",,-k
e-la-an-ti,mE,Elam-ti,elaanti,1,,adjective,,,,"<qt><font color=""#690000"">e</font>-la-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font></qt>",,
e-ri-[en-tum4]-na,mE,brick-of,erientumna,1,,adjective,,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-na</qt>",,-na
e-ri-en-tum4-im-ma,mE,brick-imma,erientumimma,4,,adjective,e-ri-en-tu4-um,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
e-ri-en-tum4-ni,mE,brick-of,erientumni,3,,adjective,"e-ri-en-tu4-um-ni, e-ri-en-tum4+ni",Pl.,3rd Anim.,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-<font color=""#c30000"">ni</font></qt>",,-ni
e-ri-en-tu4-um-im-ma,mE,brick-in,erientuumimma,1,,adjective,e-ri-en-tum4-im-ma,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
e-ri-en-tu4-um,mE,brick,erientuum,2,,adjective,e-ri-en-tum4,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font></qt>",,
e-ri-en-tu4-um-na,mE,brick-in,erientuumna,1,,adjective,"e-ri-[en-tum4]-na, e-ri-tum4-na",,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-na</qt>",,-na
e-ri-en-tu4-um-ma,mE,brick-in,erientuumma,1,,adjective,e-ri-en-tum4-im-ma,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
e-ri-en-tu4-um-ya,mE,brick-of,erientuumya,5,,adjective,e-ri-en-tum4-ya,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">ya</font></qt>",,
e-ri-en-tu4-um-ni,mE,brick-in,erientuumni,1,,adjective,e-ri-en-tum4-ni,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#c30000"">ni</font></qt>",,
e-ri-en-tum4-ya,mE,brick-of,erientumya,25,,adjective,e-ri-en-tu4-um-ya,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-<font color=""#9b0000"">ya</font></qt>",,
e-ri-ni,nE,erû-na,erini,1,erû,adjective,,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ni</font></qt>",,-na
e-ri-tum4-im-ma,mE,brick-LOC,eritumimma,3,,adjective,e-ri-en-tum4-im-ma,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
e-ri-tum4-na,mE,brick-GEN,eritumna,1,,adjective,e-ri-en-tu4-um-na,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">tum<sub><small>4</small></sub></font>-na</qt>",,
hw.qa-am-na-ib-be,nE,kamna-PL,gaamnaibbe,1,,adjective,,Sg.,3rd Anim.,"<qt><font color=""#de0000"">hw</font>.<font color=""#9b0000"">ka<small>4</small></font>-am-na-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
qa-ap-pa-ak,nE,include-PASS.PTCP,gaappaak,1,,adjective,,,,,,
qa-ap-pi-tan-na,achE,kappa-tinna,gaappitanna,1,,adjective,kap-pa-tin-na,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ap</font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">tan</font>-na</qt>",,
hh.qa-at-ba-du-kaš,achE,Cappadocia-š,gaatbadukas~,,katpatuka,adjective,v.qa-ut-ba-du-qa,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">at</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">du</font>-<font color=""#de0000"">kaš</font></qt>",,
h.qa-bar-ap-ya-iš,achE,Kapirapi-ya-š,gabarapyais~,1,,adjective,h.qa-bar-ap-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">bar</font>-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">ya</font>-iš</qt>",,
qa-ba-ut-tuk-qa,achE,,gabauttukqa,,,adjective,qa-ba-u-[da-qa],,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
qa-ba-u-[da-qa],achE,kapautaka,gabaudaqa,,kapautaka,adjective,qa-ba-ut-tuk-qa,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">u</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kak-la-qa,nE,kakla-ka,gaklaqa,7,,adjective,,,,"<qt><font color=""#b40000"">kak</font>-la-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kak-pi-in,nE,,gakpiin,7,,adjective,,,,"<qt><font color=""#b40000"">kak</font>-<font color=""#de0000"">pi</font>-in</qt>",,
GAL,,great,gal,6,,adjective,,,,"<qt><font color=""#c30000"">GAL</font></qt>",,
qa-me-za-be-na,achE,kāmaiča-PL-na,gamezabena,1,,adjective,hh.qa-me-za,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">za</font>-<font color=""#de0000"">be</font>-na</qt>",,
qa-pi-da-na,achE,kappa-tinna,gapidana,,,adjective,kap-pa-tin-na,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">da</font>-na</qt>",,
qa-pa-qa-pa-qa,achE,kappa-kappa-ka,gapaqapaqa,1,,adjective,2.kap-pa-qa,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">pa</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">pa</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
qa-pi-ud-da,achE,kappa-tinna,gapiudda,,,adjective,kap-pa-tin-na,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#de0000"">pi</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
kap0-pa-at-na,achE,whole-GEN,gappaatna,5,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#690000"">at</font>-na</qt>",,
2.kap0-pa-qa,achE,whole-RED,gappaqa,2,,adjective,qa-pa-qa-pa-qa,Sg.,1st,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#b40000"">qa</font></qt>",,
kap0-pa-tan-na,achE,whole-GEN,gappatanna,5,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">tan</font>-na</qt>",,
kap0-pa-tin,achE,whole,gappatin,1,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#9b0000"">tin</font></qt>",,
kap0-pa-tin-na,achE,whole-GEN,gappatinna,14,,adjective,"qa-ap-pi-tan-na, qa-pi-da-na, qa-pi-ud-da, kap0-pa-at-na, kap0-pa-tan-na, kap0-pa-tin, kap0-pa-ud-da-mi, kap0-pa-ut-na, kap0-pa-ut-tan-na, kap0-pa-ut-tin-na, kap0-pi-tan-na, kap0-pi-tin-na, kap0-tin-na",,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#9b0000"">tin</font>-na</qt>",,
kap0-pa-ud-da-mi,achE,whole,gappauddami,1,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-mi</qt>",,
kap0-pa-ut-na,achE,whole,gappautna,7,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">ut</font>-na</qt>",,
kap0-pa-ut-tan-na,achE,whole-GEN,gappauttanna,1,,adjective,kap0-pa-ut-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">ut</font>-<font color=""#c30000"">tan</font>-na</qt>",,
kap0-pa-ut-tin-na,achE,whole-GEN,gappauttinna,1,,adjective,kap0-pa-ut-tan-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">tin</font>-na</qt>",,
kap0-pi-tan-na,achE,whole-GEN,gappitanna,3,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">tan</font>-na</qt>",,
kap0-pi-tin-na,achE,whole-GEN,gappitinna,1,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">tin</font>-na</qt>",,
kap0-tin-na,achE,whole,gaptinna,3,,adjective,kap0-pa-tin-na,,,"<qt><font color=""#690000"">kap<sub><small>0</small></sub></font>-<font color=""#9b0000"">tin</font>-na</qt>",,
qa-ra,achE,old,gara,1,,adjective,,,,,,
qa-ri-iz-za-qa,achE,karizaka,gariizzaqa,3,,adjective,qa-ri-za-qa,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ha-ni-ik,"mE, nE",love-PASS.PTCP,haniik,,,adjective,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">ni</font>-<font color=""#c30000"">ik</font></qt>",,-k
qa-ri-za-qa,achE,,garizaqa,1,,adjective,qa-ri-iz-za-qa,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
kar-su-qa,achE,karsu-ka,garsuqa,20,,adjective,,,,"<qt><font color=""#690000"">kar</font>-<font color=""#690000"">su</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
kás-su-na,nE,horn-GEN,gassuna,8,,adjective,kás-su,,,"<qt><font color=""#00ff00"">kás</font>-<font color=""#690000"">su</font>-na</qt>",,-na
qa-zí-e,achE,kaz2-3SG.POSS?,gazie,1,,adjective,,Sg.,1st,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">zí</font>-<font color=""#690000"">e</font></qt>",,
ki-du-ú-ya,mE,outside-ADJ,giduuya,5,,adjective,ki-tu4-um-ma,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ya</font></qt>",,
2.ki-ik-ki,nE,,giikki,2,,adjective,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
ki-ir-ma-qa,achE,ki-SG-LOC-ki,giirmaqa,2,,adjective,ki-ir,,,"<qt><font color=""#690000"">ki</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,"-k, -ma"
ki-iš.qa-ad-du-um-man-na,nE,giš,giis~qaadduummanna,1,giš,adjective,,,,"<qt><font color=""#690000"">ki</font>-iš.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font>-<font color=""#690000"">man</font>-na</qt>",,
gi-iz-za-ma-na,achE,,giizzamana,1,,adjective,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#b40000"">ma</font>-na</qt>",,
ki-ki-in,oE,heaven-GEN,gikiin,1,,adjective,2.ki-ik,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ki</font>-in</qt>",,
ki-ki-ip,"oE, mE, nE",heaven-PL,gikiip,3,,adjective,2.ki-ik,Pl.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
k[i]-ki-[ir]-r[a],mE,heaven-3SG.AGR,gikiirra,1,,adjective,2.ki-ik,Sg.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ki</font>-ir-<font color=""#690000"">ra</font></qt>",,
gi-sa-at-ir-ra,nE,geϑat-SG,gisaatirra,1,,adjective,h.gi-sa-at,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">at</font>-ir-<font color=""#690000"">ra</font></qt>",,
ku-du-um,mE,outside-LOC,guduum,1,,adjective,"ku-du-um-ma, ki-tu4-um-ma",,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font></qt>",,
ku-du-um-ma,mE,outside-LOC,guduumma,1,,adjective,"ku-du-um-ma, ki-tu4-um-ma",,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,-ma
ku-ip-šu-na,achE,kipši-na,guips~una,7,,adjective,ki-ip-ši-na,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">šu</font>-na</qt>",,-na
ma-at,achE,,maat,,,adjective,ma-ud-da,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#690000"">at</font></qt>",,
ku-li,nE,,guli,1,,adjective,ku-li.me-te-en,,,"<qt><font color=""#d50000"">ku</font>-li</qt>",,
gú-lu,oE,prayer?,gulu,1,,adjective,,,,"<qt><font color=""#690000"">gú</font>-<font color=""#690000"">lu</font></qt>",,
ku-lu-ir,nE,,guluir,,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#690000"">lu</font>-ir</qt>",,
ku-ra-ak,"oE, mE",burn2-PASS.PTCP,guraak,1,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font></qt>",,-k
kur-da,achE,krta,gurda,,krta,adjective,,,,"<qt><font color=""#cd0000"">kur</font>-<font color=""#9b0000"">da</font></qt>",,
kur-da-ši-qa-ra-ap,achE,,gurdas~iqaraap,1,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#cd0000"">kur</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">ši</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font></qt>",,
kur-qa?,achE,,gurqa,,,adjective,,,,"<qt><font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
GURUŠ.lg,achE,male,gurus~,1,,adjective,,,,"<qt><font color=""#c30000"">GURUŠ</font>.<font color=""#690000"">lg</font></qt>",,
na-sir,"nE, achE",daily,nasir,1,,adjective,na-sir-na,,,"<qt>na-<font color=""#690000"">sir</font></qt>",,
na-sir-ir-na,achE,,nasirirna,,,adjective,,,,"<qt>na-<font color=""#690000"">sir</font>-ir-na</qt>",,
ku-ul-la-ma,mE,prayer-in,guullama,,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-ul-la-<font color=""#b40000"">ma</font></qt>",,-ma
ku-ul-la-na,achE,,guullana,,,adjective,ku-li-na,,,"<qt><font color=""#d50000"">ku</font>-ul-la-na</qt>",,
ku-ur-ru,mE,caring?,guurru,1,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font>-<font color=""#b40000"">ru</font></qt>",,
ku-ur-te-na,mE,bitumen-GEN,guurtena,,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font>-te-na</qt>",,-na
ku-ut-tuk-ki-ip,achE,preserve-PASS.PTCP-PL,guuttukkiip,,,adjective,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,-k
ku-ú-ut,mE,in.vain,guuut,1,,adjective,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">ú</font>-<font color=""#d50000"">ut</font></qt>",,
ha-aš-du-uk,oE,honour-PASS.PTCP,haas~duuk,,,adjective,ha-áš-tu4-uk,,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">aš</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">uk</font></qt>",,"-k, -du"
ha-iz-za-ik-qa,achE,big,haizzaikqa,1,,adjective,"az-za-qa, ha-za-qa",Sg.,1st,"<qt><font color=""#690000"">ha</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
ha-la-at-ya,mE,clay-ADJ,halaatya,,,adjective,ha-la-at,,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">at</font>-<font color=""#9b0000"">ya</font></qt>",,
ha-la-ti-ni-me,mE,halat-ni2-INANIM.AGR,halatinime,1,,adjective,ha-la-at,,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#690000"">ti</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">me</font></qt>",,
hal-ba,"nE, achE",dead,halba,,,adjective,,,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#9b0000"">ba</font></qt>",,
hal-ba-ip?,achE,dead-PL,halbaip,,,adjective,hal-ba,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ip</font></qt>",,
hal-sa-ba,achE,maintain,halsaba,1,,adjective,hal-sa-ib-ba,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">sa</font>-<font color=""#9b0000"">ba</font></qt>",,
hal-sa-ak,mE,maintain-PASS.PTCP,halsaak,,,adjective,,,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">ak</font></qt>",,-k
hal-sa-ib-ba,achE,maintain-PL,halsaibba,,,adjective,hal-sa-ba,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
hal-sa-ip,achE,maintain-PL,halsaip,,,adjective,hal-sa-ib-ba,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">ip</font></qt>",,
hal.qa-taš,nE,land-enthroned?,halqatas~,1,,adjective,,,,"<qt><font color=""#9b0000"">hal</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">taš</font></qt>",,
ha-mi-it,mE,true?,hamiit,1,,adjective,"hh.ha-mi-ut, ha-mi-ti",,,"<qt><font color=""#690000"">ha</font>-mi-<font color=""#690000"">it</font></qt>",,
ha-mi-ti,"oE, nE",true??,hamiti,,,adjective,ha-mi-it,,,"<qt><font color=""#690000"">ha</font>-mi-<font color=""#690000"">ti</font></qt>",,
ha-mi-it-ú-ri-me,mE,true?-1AG-3SG.AGR-INANIM.AGR,hamiiturime,1,,adjective,"hh.ha-mi-ut, ha-mi-ti",,,"<qt><font color=""#690000"">ha</font>-mi-<font color=""#690000"">it</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">me</font></qt>",,
