transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
ha-šá-qa,achE,check-PASS.PTCP+,has~aqa,,,verb,"áš-šá-qa, ha-áš-šá-qa, ha-iš-šá-qa, ha-si-qa",,,"<qt><font color=""#690000"">ha</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
ha-ša-iš-šá,achE,check-3PL-ša,has~ais~s~a,,hašya,verb,,,3rd Anim.,"<qt><font color=""#690000"">ha</font>-ša-iš-<font color=""#c30000"">šá</font></qt>",,-ša
ha-um,achE,āham,haum,,āham,verb,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">um</font></qt>",,
ku-ul-li,nE,pray-1SG,guulli,,,verb,ku-ul-li-h,Sg.,1st,"<qt><font color=""#d50000"">ku</font>-ul-li</qt>",,
hi-en-be-ik-ni,oE,hen-PL-PASS.PTCP?-OPT,hienbeikni,1,,verb,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#de0000"">be</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hi-en,oE,obtain-ACT.PTCP?,hien,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font></qt>",,
hi-en-ki,mE,obtain-ACT.PTCP-1SG,hienki,1,,verb,"hi-en-ga, hi-en-ka, hi-en-qa",Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#690000"">ki</font></qt>",,
hi-en-na,oE,obtain-ACT.PTCP??,hienna,,,verb,hi-en,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-na</qt>",,
hi-en-qa,mE,obtain-ACT.PTCP-1SG,hienqa,,,verb,hi-en-ga,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
hi-en-ga,mE,obtain-ACT.PTCP-1SG,hienga,1,,verb,"hi-en-ka, hi-en-qa, hi-nu-qa, hi-nu-un-qa, hi-ga, hi-qa",Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-<font color=""#9b0000"">ga</font></qt>",,-n-
hi-h,mE,obtain-1SG,hih,1,,verb,,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font></qt>",,
hi-en-ka,mE,obtain-ACT.PTCP-1SG,hienka,,,verb,hi-en-ga,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">en</font>-ka</qt>",,
hi-h-hi,mE,obtain-1SG-da,hihhi,1,,verb,,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">hi</font></qt>",,
hi-h-hu-na,mE,obtain-1PL-OPT,hihhuna,1,,verb,,Pl.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-na</qt>",,-ni
hi-h-li,oE,obtain-1SG-OPT,hihli,1,,verb,,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font>-li</qt>",,-ni
hi-h-na,mE,optain-1SG-OPT,hihna,,,verb,,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font>-na</qt>",,-ni
hi-h-ni,mE,obtain-1SG-OPT,hihni,,,verb,"hi-h-na, hi-h-li",Sg.,1st,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hi-il-la-áš,mE,hila-3SG,hiillaas~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">il</font>-la-<font color=""#9b0000"">áš</font></qt>",,
[h]i-il-la-h-ši,mE,hila-3PL,hiillahs~i,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">il</font>-la-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font></qt>",,
hi-iš-šá-ma,achE,forget-LOC,hiis~s~ama,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#b40000"">ma</font></qt>",,-ma
hi-ma-qa,achE,hima-ka,himaqa,1,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
hi-nu,mE,obtain-1PL,hinu,1,,verb,,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-nu</qt>",,
hi-ni-[iš-da?],achE,hini-3SG-da,hiniis~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#c30000"">ni</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hi-ni-šà,oE,hini-3SG-ša,hinis~a,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-<font color=""#c30000"">ni</font>-<font color=""#b40000"">šà</font></qt>",,-ša
hi-nu-qa,mE,obtain-ACT.PTCP-1SG,hinuqa,,,verb,hi-en-ga,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-nu-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-an
hi-nu-un-qa,mE,obtain-ACT.PTCP-1SG,hinuunqa,,,verb,hi-en-ga,Sg.,1st,"<qt><font color=""#c30000"">hi</font>-nu-<font color=""#b40000"">un</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-n-
hi-šu-uk-[na?],mE,hišu-PASS.PTCP-OPT,his~uukna,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">uk</font>-na</qt>",,"-k, -ni"
hi-tuk-na,nE,hitu-PASS.PTCP-OPT,hitukna,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#b40000"">tuk</font>-na</qt>",,"-k, -ni"
hi-tuk?,nE,hitu-k,hituk,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#b40000"">tuk</font></qt>",,-k
hi-ut-pi?,achE,,hiutpi,1,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">pi</font></qt>",,
nu-h-hu,nE,care-1PL,nuhhu,1,,verb,,Pl.,1st,"<qt>nu-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font></qt>",,
nu-h-ni,achE,care-1SG-OPT,nuhni,1,,verb,nu-iš-da,Sg.,1st,"<qt>nu-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
2.un,mE,1SG,un,1,,verb,u+in,,,,,
šu-ut-ru-uk,nE,right-PASS.PTCP,s~uutruuk,,,verb,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font></qt>",,-k
hu-[d]a-ak-ni,achE,make-PASS.PTCP-OPT,hudaakni,,,verb,hu-ut-tak-ni,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font></qt>",,"-k, -ni"
hu-da-iš-da,achE,make-3SG-da,hudais~da,,,verb,hu-ud-da-iš-da,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hu-h-da-ha,nE,make-1SG-da,huhdaha,,,verb,hu-h-ta-ha,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ha</font></qt>",,
hu-h-da-h-ši,nE,make-3PL,huhdahs~i,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font></qt>",,
hu-h-hu-da-qa,nE,make-PASS.PTCP,huhhudaqa,,,verb,hu-h-hu-ud-da-qa,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
[hu-h]-hu-taš-da,nE,make-3SG-da,huhhutas~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font></qt>",,-da
hu-h-hu-ud-da-qa,nE,make-PASS.PTCP,huhhuuddaqa,,,verb,hu-h-hu-da-qa,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
hu-h-hu-ut,mE,make-1PL,huhhuut,,,verb,,Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font></qt>",,
hu-hu-ta-ki,oE,huhuta-1SG,huhutaki,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-ta-<font color=""#690000"">ki</font></qt>",,
hu-[hu]-ud-da,achE,huhuta-1SG,huhuudda,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
hu-ik,oE,hu-k,huik,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#c30000"">ik</font></qt>",,-k
hu-in,oE,,huin,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-in</qt>",,
hu-iš,oE,hu-3SG,huis~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-iš</qt>",,
hul-ku-iš,nE,hulku-3SG,hulkuis~,,,verb,,Sg.,3rd Anim.,"<qt>hul-<font color=""#d50000"">ku</font>-iš</qt>",,
hul-lak-ni,nE,hul-PASS.PTCP-OPT,hullakni,1,,verb,,Sg.,3rd Anim.,"<qt>hul-<font color=""#b40000"">lak</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hul-lak,nE,hul-3SG-k,hullak,,,verb,hi-il-la-an-ra,Sg.,3rd Anim.,"<qt>hul-<font color=""#b40000"">lak</font></qt>",,-k
hu-lu-h,mE,hulu-1SG,huluh,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">lu</font>-<font color=""#d50000"">h</font></qt>",,
hu-ma-ak-ni,nE,acquire-PASS.PTCP-OPT,humaakni,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font></qt>",,"-k, -ni"
hu-ma-ak-ti,mE,acquire-PASS.PTCP,humaakti,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ti</font></qt>",,-k
hu-ma-an,nE,acquire-ACT.PTCP,humaan,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font></qt>",,-an
hu-ma-ak,"mE, nE",acquire-PASS.PTCP,humaak,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,-k
hu-ma-an-ta,mE,acquire-ACT.PTCP-2SG.AGR?,humaanta,,,verb,,Sg.,2nd,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-ta</qt>",,
hu-ma-áš,"mE, nE",acquire-ACT.PTCP-3SG,humaas~,,,verb,"hu-ma-iš, hu-maš, um-ma-áš, um-ma-iš, um-maš",Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font></qt>",,
hu-ma-áš-da,nE,acquire-3SG-da,humaas~da,,,verb,hu-ma-áš-ta,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font></qt>",,-da
hu-ma-áš-ni,mE,acquire-3SG-OPT,humaas~ni,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hu-[ma]-áš-pi-na,mE,acquire-3SG-pi-na,humaas~pina,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>-<font color=""#de0000"">pi</font>-na</qt>",,-na
hu-ma-áš-ta,mE,acquire-3SG-da,humaas~ta,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>-ta</qt>",,-da
hu-ma-h,"mE, nE",acquire-1SG,humah,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#d50000"">h</font></qt>",,
[hu]-ma-ha,mE,acquire-1SG-da,humaha,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ha</font></qt>",,-da
hu-ma-h?-ni,nE,acquire-1SG-OPT,humahni,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hu-ma-h-ši-ta,mE,acquire-3PL-da,humahs~ita,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font>-ta</qt>",,
hu-ma-iš,achE,acquire-3SG,humais~,,,verb,hu-ma-áš,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-iš</qt>",,
hu-ma-iš-da,"nE, achE",acquire-3SG-da,humais~da,,,verb,"hu-maš-da, um-ma-iš-da",Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hu-ma-iš-šá,"nE, achE",acquire-3SG-ša,humais~s~a,,,verb,"hu-ma-šá, hu-maš-šá, um-ma-iš-šá, um-ma-šá, um-maš-šá",Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
hu-ma-ka-ak,mE,acquire-PASS.PTCP-and,humakaak,,,verb,hu-ma-ka.a-ak,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-ka-<font color=""#690000"">ak</font></qt>",,-k
2.hu-ma-iš-šá,achE,acquire-3PL-ša,humais~s~a,,,verb,2.um-ma-iš-šá,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
hu-ma-ma-am-ba,nE,acquire-DUR-ACT.PTCP-PL,humamaamba,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#b40000"">ma</font>-am-<font color=""#9b0000"">ba</font></qt>",,-man
hu-ma-qa,"mE, nE, achE",acquire-ka,humaqa,,,verb,um-ma-qa,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
hu-ma-šá,"nE, achE",acquire-3SG-ša,humas~a,,,verb,hu-ma-iš-šá,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">šá</font></qt>",,-ša
hu-maš,achE,acquire-3SG,humas~,,,verb,hu-ma-áš,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">maš</font></qt>",,
hu-ma-ti,mE,acquire-2SG,humati,,,verb,,Sg.,2nd,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font></qt>",,
hu-maš-da,achE,acquire-3SG-da,humas~da,,,verb,hu-ma-iš-da,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">maš</font>-<font color=""#9b0000"">da</font></qt>",,-da
hu-maš-šá,achE,acquire-3SG-ša,humas~s~a,4,,verb,hu-ma-iš-šá,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">maš</font>-<font color=""#c30000"">šá</font></qt>",,-ša
2.hu-maš-šá,achE,acquire-3PL-ša,humas~s~a,1,,verb,hu-ma-iš-šá,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">maš</font>-<font color=""#c30000"">šá</font></qt>",,-ša
hu-pa-šá,nE,follow-3SG,hupas~a,,,verb,ú-pa-áš,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">šá</font></qt>",,
hu-qa,achE,hu-ka,huqa,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
hu-ra-ak-li,oE,green-OPT,huraakli,1,,verb,hu-la-al,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ak</font>-li</qt>",,-ni
hu-ra-an,mE,green-ACT.PTCP,huraan,1,,verb,"hu-ra-in, hu-la-al",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",,
hu-ra-in,oE,green-FUT,hurain,,,verb,hu-ra-an,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">ra</font>-in</qt>",,
[h]u-ši-ik,achE,huši,hus~iik,,,verb,hu-šu-uk,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ik</font></qt>",,
hu-tan?-ki,achE,make-ACT.PTCP-1SG.AGR,hutanki,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#c30000"">tan</font>-<font color=""#690000"">ki</font></qt>",,
hu-taš,"oE, achE",make-3SG,hutas~,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">taš</font></qt>",,
2.hu-taš,"oE, achE",make-3PL,hutas~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">taš</font></qt>",,
hu-taš-da,achE,make-3PL-da,hutas~da,1,,verb,hu-ud-da-iš-da,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font></qt>",,-da
hu-te-en,nE,path-FUT?,huteen,,,verb,hu-te,,,"<qt><font color=""#d50000"">hu</font>-te-<font color=""#690000"">en</font></qt>",,
hu-te-h,nE,clear.path-1SG,huteh,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-te-<font color=""#d50000"">h</font></qt>",,
[hu]-u[d]-da-áš,nE,make-3SG,huuddaas~,,,verb,hu-ud-da-iš,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">áš</font></qt>",,
hu-ud-da-at-ni,nE,make-2SG.AGR-OPT,huuddaatni,,,verb,,Sg.,2nd,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">at</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hu-ud-da-an,"nE, achE",make-ACT.PTCP?,huuddaan,1,,verb,"hu-ud-da-in, hu-ut-tan",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",,
hu-ud-da-áš-da,achE,make-3SG-da,huuddaas~da,,,verb,hu-ud-da-iš-da,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font></qt>",,-da
hu-ud-da-ak-qa,nE,make-PASS.PTCP+,huuddaakqa,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
hu-ud-da-ak,achE,make-PASS.PTCP,huuddaak,1,,verb,"hu-ut-ta-ak, hu-ut-tak",Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font></qt>",,-k
hu-ud-da-ha,nE,make-1SG-da,huuddaha,,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ha</font></qt>",,-da
hu-ud-da-h-iš-da,nE,make-3PL-da,huuddahis~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">h</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hu-ud-da-h-ši-ni,nE,make-3SG-OPT,huuddahs~ini,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">h</font>-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ni</font></qt>",,-ni
hu-ud-da-hu,nE,make-1PL,huuddahu,1,,verb,,Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">hu</font></qt>",,
hu-ud-da-hu-ut,achE,make-1PL-da,huuddahuut,1,,verb,"hu-ut-ti-ú-ut, hu-ud-du-ud-da",Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font></qt>",,
hu-ud-da-in,achE,make-an,huuddain,,,verb,hu-ud-da-an,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-in</qt>",,-an
hu-ud-da-iš,achE,make-3SG,huuddais~,1,,verb,"[hu]-u[d]-da-áš, hu-ut-ta-aš, hu-ut-taš, ú-ut-taš",Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš</qt>",,
2.hu-ud-da-iš,achE,make-3PL,huuddais~,1,,verb,"[hu]-u[d]-da-áš, hu-ut-ta-aš, hu-ut-taš, ú-ut-taš",Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš</qt>",,
3.hu-ud-da-iš,achE,,huuddais~,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš</qt>",,
hu-ud-da-iš?-šá?,achE,make-3SG-ša,huuddais~s~a,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
hu-ud-da-iš-ni,achE,make-3SG-OPT,huuddais~ni,,,verb,hu-ut-taš-ni,,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
2.hu-ud-da-iš-ni,achE,make-3PL-OPT,huuddais~ni,,,verb,hu-ut-taš-ni,,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
hu-ud-da-iš-da,achE,make-3SG-da,huuddais~da,1,,verb,"hu-da-iš-da, hu-taš-da, hu-ud-da-áš-da, hu-ud-da-iš-ti, hu-ut-taš-da, ut-taš-da, ú-ut-taš-da",Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hu-ud-da-iš-ti,achE,make-3SG-da,huuddais~ti,,,verb,hu-ud-da-iš-da,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#690000"">ti</font></qt>",,-da
hu-ud-da-ma-ak,achE,make-DUR-PASS.PTCP,huuddamaak,,,verb,hu-ud-da-ma-ik,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -ma"
2.hu-ud-da-iš-da,achE,make-3PL-da,huuddais~da,1,,verb,"hu-da-iš-da, hu-taš-da, hu-ud-da-áš-da, hu-ud-da-iš-ti, hu-ut-taš-da, ut-taš-da, ú-ut-taš-da",Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
2.hu-ud-da-iš?-šá?,achE,make-3PL-ša,huuddais~s~a,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
hu-ud-da-ma-ik,achE,make-DUR-PASS.PTCP,huuddamaik,,,verb,hu-ud-da-ma-ak,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font></qt>",,"-k, -ma"
hu-ud-da-man,achE,make-DUR-ACT.PTCP,huuddaman,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font></qt>",,-man
hu-ud-da-man-ra,achE,make-DUR-ACT.PTCP-3SG.AGR,huuddamanra,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ra</font></qt>",,-man
hu-ud-da-man-ba,achE,make-DUR-ACT.PTCP-3PL.AGR,huuddamanba,,,verb,hu-ud-da-ma-um-ba,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,-man
