transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
si-ir.ha-al-te,mE,portico?,siirhaalte,1,,,,,,"<qt><font color=""#690000"">si</font>-ir.<font color=""#690000"">ha</font>-al-te</qt>",,
si-it,,«sit»,siit,1,,,[h].be-ip-ta-ar.si-ya-an.si-it,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">it</font></qt>",,
si-la,oE,likeness,sila,1,,,si-i-la,,,"<qt><font color=""#690000"">si</font>-la</qt>",,
si-la-ak,nE,,silaak,,,,,,,"<qt><font color=""#690000"">si</font>-la-<font color=""#690000"">ak</font></qt>",,
si-li-li-it,mE,,sililiit,,,,,,,"<qt><font color=""#690000"">si</font>-li-li-<font color=""#690000"">it</font></qt>",,
si-me,,sime,sime,,,,"v.ki-ik-ku.si-me.te-em-ti, v.ki-ik-ku.si-me.te-im-ti",,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">me</font></qt>",,
si-pa-la,nE,,sipala,,,,,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">pa</font>-la</qt>",,
si-qa,achE,,siqa,,,,,,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
si-ri-máš-si,,(volume=29.1L),sirimas~si,1,,,,,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">máš</font>-<font color=""#690000"">si</font></qt>",,
sir-kur,nE,,sirkur,,,,nap-sir-kur,,,"<qt><font color=""#690000"">sir</font>-<font color=""#cd0000"">kur</font></qt>",,
sir-ma-na,nE,,sirmana,,,,,,,"<qt><font color=""#690000"">sir</font>-<font color=""#b40000"">ma</font>-na</qt>",,
sir-ma-pu,nE,,sirmapu,,,,sir.ma.p.u,,,"<qt><font color=""#690000"">sir</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">pu</font></qt>",,
v.sir-ra-an-qa,achE,Drangiana,sirraanqa,1,,,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">sir</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
sir-sa,nE,«sirsa»,sirsa,1,,,,,,"<qt><font color=""#690000"">sir</font>-<font color=""#690000"">sa</font></qt>",,
sir-ši-na,achE,,sirs~ina,1,,,,,,"<qt><font color=""#690000"">sir</font>-<font color=""#c30000"">ši</font>-na</qt>",,-na
si-tak,,,sitak,,,,"ap-si-tak, si-in.si-da-ak",,,"<qt><font color=""#690000"">si</font>-<font color=""#c30000"">tak</font></qt>",,
si?-te?,mE,,site,,,,,,,"<qt><font color=""#690000"">si</font>-te</qt>",,
si-ti,,,siti,,,,ki-iš.si-ti,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ti</font></qt>",,
si-ya-an-i-me,,temple-INANIM,siyaanime,,,,"si-ya-an.ku-uk.si-ya-an-i-me, si-ya-an-me",,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">i</font>-<font color=""#9b0000"">me</font></qt>",,
si-ya-an-ni-ir,,temple-SG,siyaanniir,,,,pu-hu.si-ya-an-ni-ir,,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-<font color=""#c30000"">an</font>-<font color=""#c30000"">ni</font>-ir</qt>",,
su,achE,,su,,,,su-man-ra,,,"<qt><font color=""#690000"">su</font></qt>",,
[h].su?-da-nu-iš,achE,,sudanuis~,,,,nu-da-nu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">su</font>-<font color=""#9b0000"">da</font>-nu-iš</qt>",,
su-ga-li,,,sugali,,,,"ARAD.su-ga-li, ku-uk.d.su-kal-li-it",,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">ga</font>-li</qt>",,
su-hi-ir,nE,,suhiir,,,,hh.i-la.su-hi-ir,,,"<qt><font color=""#690000"">su</font>-<font color=""#c30000"">hi</font>-ir</qt>",,
d.su-kal-li-it,,sukallit,sukalliit,,,,"ku-uk.d.su-kal-li-it, ARAD.su-ga-li",,,"<qt><font color=""#c30000"">d</font>.<font color=""#690000"">su</font>-<font color=""#c30000"">kal</font>-li-<font color=""#690000"">it</font></qt>",,
su-lu,,,sulu,,,,hh.ap-pi-su-lu,,,"<qt><font color=""#690000"">su</font>-<font color=""#690000"">lu</font></qt>",,
su-ru-me-na,nE,superior-INANIM-GEN,surumena,1,,,,,,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">me</font>-na</qt>",,
hh.su-su-nu-ri-maš,,,susunurimas~,,,,ú-iš-nu-ri-maš,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">su</font>-<font color=""#690000"">su</font>-nu-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">maš</font></qt>",,
su-ši-im,Akk,,sus~iim,,,,a-ni-ih.su-ši-im,,,"<qt><font color=""#690000"">su</font>-<font color=""#c30000"">ši</font>-<font color=""#b40000"">im</font></qt>",,
su-t[e?-…],achE,,sute,,,,,,,"<qt><font color=""#690000"">su</font>-te-<font color=""#9b0000"">…</font></qt>",,
śu-sín,oAkk,Susa,śusin,1,,,,,,"<qt><font color=""#00ff00"">śu</font>-<font color=""#00ff00"">sín</font></qt>",,
su-uk-[kar-táh],mE,place-SG-ta-1SG,suukkartah,,,,su-ka-ar-táh,,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">uk</font>-<font color=""#690000"">kar</font>-<font color=""#cd0000"">táh</font></qt>",,
su-uk-taš,achE,,suuktas~,,,,hh.nap?-su-uk-taš,,,"<qt><font color=""#690000"">su</font>-<font color=""#9b0000"">uk</font>-<font color=""#b40000"">taš</font></qt>",,
su-un-ki-h-ki?,mE,king-1SG.AGR?,suunkihki,1,,,,Sg.,1st,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ki</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ki</font></qt>",,
su-ur-mu,achE,,suurmu,,,,hh.pi-ul-pi-su-ur?-mu?,,,"<qt><font color=""#690000"">su</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">mu</font></qt>",,
ša-a[l?-…],oE,,s~aal,,,,,,,"<qt>ša-al-<font color=""#9b0000"">…</font></qt>",,
šá-an-ki-te-[…],nE,,s~aankite,,,,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ki</font>-te-<font color=""#9b0000"">…</font></qt>",,
šà-ap-pa,oE,,s~aappa,,,,"ta-ap-pi.šà-ap-pa, ú-bar.šà-ap-pa",,,"<qt><font color=""#b40000"">šà</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font></qt>",,
šá-áš-šá-ak,nE,,s~aas~s~aak,,,,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">ak</font></qt>",,
GIŠ.ŠÀ.DAG.lg,mE,,s~adag,1,,,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">ŠÀ</font>.DAG.<font color=""#690000"">lg</font></qt>",,
šá-ha-ak,nE,,s~ahaak,,,,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">ak</font></qt>",,
šá-ir-ra-ib-ba,,,s~airraibba,,,,pír-ru-ir-šá-ir-ra-ib-ba,,,"<qt><font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
[šá]-ir-ra-u-ut,,,s~airrauut,,,,[pír-ru.šá]-ir-ra-u-ut,,,"<qt><font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#9b0000"">u</font>-<font color=""#d50000"">ut</font></qt>",,
šá-ki-ra,,,s~akira,,,,hw.LUGÀL.zí-ut.šá-ki-ra,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font></qt>",,
šá-la-be,mE,,s~alabe,,,,,,,"<qt><font color=""#c30000"">šá</font>-la-<font color=""#de0000"">be</font></qt>",,
ša-li-ir,,,s~aliir,1,,,za-an.šá-li-ir,,,<qt>ša-li-ir</qt>,,
šà-ni,nE,«šani»,s~ani,1,,,,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#c30000"">ni</font></qt>",,
ša-ni-ki,oE,,s~aniki,,,,,,,"<qt>ša-<font color=""#c30000"">ni</font>-<font color=""#690000"">ki</font></qt>",,
šá-pa,nE,«šapa»,s~apa,1,,,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">pa</font></qt>",,
ša-pír,mE,,s~apir,,,,,,,"<qt>ša-<font color=""#e10000"">pír</font></qt>",,
šá-ra-ik,,transfer-PASS.PTCP,s~araik,,,,pír-ru.šá-ra-ik,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">ik</font></qt>",,-k
š[à]-ri-it,,,s~ariit,,,,f.za-na.hu.š[à]-ri-it,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">it</font></qt>",,
šar-ra-iš-da,,,s~arrais~da,,,,pír-ru.šar-ra-iš-da,,,"<qt><font color=""#690000"">šar</font>-<font color=""#690000"">ra</font>-iš-<font color=""#9b0000"">da</font></qt>",,
šar-ráš-da,,,s~arras~da,,,,pír-ru.šar-ráš-da,,,"<qt><font color=""#690000"">šar</font>-<font color=""#b40000"">ráš</font>-<font color=""#9b0000"">da</font></qt>",,
šà-ru-mi,nE,,s~arumi,,,,,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#b40000"">ru</font>-mi</qt>",,
šá?-taš?,achE,,s~atas~,,,,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#b40000"">taš</font></qt>",,
ša-te-ni,mE,,s~ateni,,,,,,,"<qt>ša-te-<font color=""#c30000"">ni</font></qt>",,
ša-tu4,nE,,s~atu,,,,,,,"<qt>ša-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",,
še-el-la,,,s~eella,,,,v.a-i-in.še-el-la,,,"<qt><font color=""#690000"">še</font>-<font color=""#9b0000"">el</font>-la</qt>",,
še-ip,achE,,s~eip,,,,hh.mi-ut-li.še-ip,,,"<qt><font color=""#690000"">še</font>-<font color=""#690000"">ip</font></qt>",,
h.še-ip-ši-lak-en-ni,nE,,s~eips~ilakenni,,,,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">še</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-<font color=""#b40000"">lak</font>-<font color=""#690000"">en</font>-<font color=""#c30000"">ni</font></qt>",,
še-it-ru,,,s~eitru,,,,te-ir-ru.še-it-ru,,,"<qt><font color=""#690000"">še</font>-<font color=""#690000"">it</font>-<font color=""#b40000"">ru</font></qt>",,
2.še-ru-um,nE,«šerum»,s~eruum,1,,,,,,"<qt><font color=""#690000"">še</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">um</font></qt>",,
ŠE.SA.A.lg,,,s~esaa,,,,ha-la-ir,,,"<qt><font color=""#690000"">ŠE</font>.<font color=""#690000"">SA</font>.<font color=""#690000"">A</font>.<font color=""#690000"">lg</font></qt>",,
še-ú?-[x]-iš-da-ma,achE,,s~euis~dama,,,,,,,"<qt><font color=""#690000"">še</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">x</font>-iš-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",,
še?-ya?-taš?-ma?,achE,,s~eyatas~ma,,,,,,,"<qt><font color=""#690000"">še</font>-<font color=""#9b0000"">ya</font>-<font color=""#b40000"">taš</font>-<font color=""#b40000"">ma</font></qt>",,
ši-bar,,,s~ibar,1,,,v.um-man.ši-bar,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#de0000"">bar</font></qt>",,
ši-bir,,,s~ibir,,,,v.um-man.ši-bir,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#00ff00"">bir</font></qt>",,
ši-ib-ba,achE,,s~iibba,,,,hh.na-ap-ši?-ib?-ba,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
ši?-il?,oE,,s~iil,,,,,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#690000"">il</font></qt>",,
ši-ip,nE,,s~iip,,,,,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#690000"">ip</font></qt>",,
ši-i-pu,oE,,s~iipu,,,,,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#9b0000"">i</font>-<font color=""#9b0000"">pu</font></qt>",,
ši-ir,nE,,s~iir,,,,,,,"<qt><font color=""#c30000"">ši</font>-ir</qt>",,
ši-maš,,,s~imas~,,,,ku-ne.ši-maš,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#de0000"">maš</font></qt>",,
d.ŠIMUT,,Šimut,s~imut,1,,,"ak-sir.ŠIMUT, i-din.ŠIMUT, hw.LUGÀL.d.ŠIMUT.ir-ra, hh.šá-ti.d.ŠIMUT",Sg.,1st,"<qt><font color=""#c30000"">d</font>.<font color=""#00ff00"">ŠIMUT</font></qt>",,
šú,mE,,s~u,,,,,,,<qt>šú</qt>,,
šu-be,,šub-3SG.POSS,s~ube,,,,pi-li-li.šu-be,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#de0000"">be</font></qt>",,
d.šu-bu-lá,,,s~ubula,,,,ku-uk.d.šu-bu-lá,,,"<qt><font color=""#c30000"">d</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">bu</font>-<font color=""#690000"">lá</font></qt>",,
hh.šu-el-šá-be,achE,,s~uels~abe,,,,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">el</font>-<font color=""#c30000"">šá</font>-<font color=""#de0000"">be</font></qt>",,
šu-ha-lu-lu,Akk,,s~uhalulu,,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">lu</font>-<font color=""#690000"">lu</font></qt>",,
šu-hi,"mE, nE",«šuhi»,s~uhi,1,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#c30000"">hi</font></qt>",,
šu-h-ri,,,s~uhri,,,,ú.šu-h-ri,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ri</font></qt>",,
h.šu-hu-um-ú-be,nE,šuhum-u-PL,s~uhuumube,,,,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#d50000"">hu</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">ú</font>-<font color=""#de0000"">be</font></qt>",,
un-da-du,nE,,undadu,,,,,,,"<qt><font color=""#b40000"">un</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">du</font></qt>",,
un-li-na,mE,1SG.ACC-gift,unlina,1,,,un.li-na,,,"<qt><font color=""#b40000"">un</font>-li-na</qt>",,
šu?-ni?-na,nE,,s~unina,,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#c30000"">ni</font>-na</qt>",,
h.šu-šá-in,,,s~us~ain,1,,,h.šu-šá-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#c30000"">šá</font>-in</qt>",,
šu-tur-ri-pi,nE,,s~uturripi,,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#b40000"">tur</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">pi</font></qt>",,
šu-tur-uk,,,s~uturuk,,,,[GAM].hu-ban.šu-tur-uk,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#b40000"">tur</font>-<font color=""#9b0000"">uk</font></qt>",,
šu-uk-qa-ak,mE,,s~uukqaak,,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ak</font></qt>",,
šu-ul-la-e,nE,,s~uullae,,,,,,,"<qt><font color=""#9b0000"">šu</font>-ul-la-<font color=""#690000"">e</font></qt>",,
šu-ú-ri?-bi-i,oE,,s~uuribii,,,,,,,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">bi</font>-<font color=""#9b0000"">i</font></qt>",,
ú-hi-tin,nE,,uhitin,,,,,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#c30000"">hi</font>-<font color=""#9b0000"">tin</font></qt>",,
GIŠ.ú-i-[…].lg,nE,,ui,,,,GIŠ.ú-hi.lg,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">ú</font>-i-<font color=""#9b0000"">…</font>.<font color=""#690000"">lg</font></qt>",,
uk-ba-a-pír-tam6,achE,,ukbaapirtam6,,,,"uk-ba-a-ya-tam6, uk-be-ya-taš",,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">a</font>-<font color=""#e10000"">pír</font>-tam<sub><small>6</small></sub></qt>",,
uk-kaš,nE,,ukkas~,,,,,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#de0000"">kaš</font></qt>",,
uk-ki,nE,,ukki,,,,hw.ad-da.uk-ki,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#690000"">ki</font></qt>",,
uk-ku-ra-ir-ra,,top-3SG.AGR-3SG.AGR,ukkurairra,1,,,uk-ku-ra,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font>-ir-<font color=""#690000"">ra</font></qt>",,
uk-ni,nE,,ukni,,,,,,,"<qt><font color=""#9b0000"">uk</font>-<font color=""#c30000"">ni</font></qt>",,
uk-tu-h,oE,ktu-1SG,uktuh,,,,"at-tar.uk-tu-h, si-ir.uk-tuh",,,"<qt><font color=""#9b0000"">uk</font>-tu-<font color=""#d50000"">h</font></qt>",,
ú-ku,achE,,uku,,,,,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#d50000"">ku</font></qt>",,
um-me-en,,,ummeen,,,,si-mu-ut.um-me-en,,,"<qt><font color=""#690000"">um</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">en</font></qt>",,
um-me-en-na,,,ummeenna,1,,,in-zu-um-me-en-na,,,"<qt><font color=""#690000"">um</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">en</font>-na</qt>",,
um-mi-en-na,,,ummienna,,,,si-mu-ut.um-mi-en-na,,,"<qt><font color=""#690000"">um</font>-mi-<font color=""#690000"">en</font>-na</qt>",,
ur-ki-na,,,urkina,,,,lik-ki-na,,,"<qt><font color=""#b40000"">ur</font>-<font color=""#690000"">ki</font>-na</qt>",,
v.ur-ku-te-en,,,urkuteen,,,,v.lik.ku-te-en,,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">ur</font>-<font color=""#d50000"">ku</font>-te-<font color=""#690000"">en</font></qt>",,
ur-ma-ak-ku,mE,,urmaakku,,,,,,,"<qt><font color=""#b40000"">ur</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#d50000"">ku</font></qt>",,
URU,nE,city?,uru,1,,,,,,"<qt><font color=""#690000"">URU</font></qt>",,
ú-ru-un,,urun,uruun,1,,,"ú-ru-un.du-h, ku-uk.ú-ru-un",,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">un</font></qt>",,
uš-du-na,mE,,us~duna,,,,uš-ta-na,,,"<qt>uš-<font color=""#9b0000"">du</font>-na</qt>",,
ú-ši-e-ku-ra,oE,,us~iekura,,,,ú-šu-h-ri,,,"<qt><font color=""#9b0000"">ú</font>-<font color=""#c30000"">ši</font>-<font color=""#690000"">e</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font></qt>",,
ú?-te-te,,,utete,,,,ib-te-te,,,"<qt><font color=""#9b0000"">ú</font>-te-te</qt>",,
ut?-gi-ni,nE,,utgini,,,,,,,"<qt><font color=""#d50000"">ut</font>-<font color=""#9b0000"">gi</font>-<font color=""#c30000"">ni</font></qt>",,
ù-ti,,,uti,,,,f.ku-ne-ù-ti,,,"<qt>ù-<font color=""#690000"">ti</font></qt>",,
u-ti-ra,achE,,utira,,,,[ti]-ud?-da.u-ti-ra,,,"<qt><font color=""#9b0000"">u</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
ut-ki-ik,,,utkiik,,,,tú-ki-ik,,,"<qt><font color=""#d50000"">ut</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font></qt>",,
wa-al-šá,Akk,walša,waals~a,1,,,d.si-mu-ut.wa-ar-ta-aš,Sg.,3rd Anim.,"<qt><font color=""#e40000"">wa</font>-al-<font color=""#c30000"">šá</font></qt>",,
wa-ar,,,waar,,,,te-ip-ti.un.wa-ar,,,"<qt><font color=""#e40000"">wa</font>-ar</qt>",,
ya-as-an,,,yaasan,,,,LÚ.i-ši-an,,,"<qt>ya-<font color=""#9b0000"">as</font>-<font color=""#c30000"">an</font></qt>",,
[y]a-ha-man-ra,nE,,yahamanra,,,,,,,"<qt><font color=""#9b0000"">ya</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ra</font></qt>",,
za-ak-ki-ip,,,zaakkiip,1,,,hh.KUR.lg.za-ak-ki-ip,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
za-ba-me,mE,,zabame,,,,,,,"<qt><font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">me</font></qt>",,
za-ba-[ul?]-la,,,zabaulla,,,,hh.ba-li.za-ba-[ul?]-la,,,"<qt><font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font>-ul-la</qt>",,
za-h,nE,,zah,,,,,,,"<qt><font color=""#690000"">za</font>-<font color=""#d50000"">h</font></qt>",,
za-man,nE,,zaman,,,,,,,"<qt><font color=""#690000"">za</font>-<font color=""#690000"">man</font></qt>",,
za?-pi?-ib?-[be?],nE,,zapiibbe,,,,,,,"<qt><font color=""#690000"">za</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
za-wa-at,,,zawaat,,,,ru-hu.za-wa-at,,,"<qt><font color=""#690000"">za</font>-<font color=""#e40000"">wa</font>-<font color=""#690000"">at</font></qt>",,
za-[x]-ar,mE,,zaar,,,,,,,"<qt><font color=""#690000"">za</font>-<font color=""#9b0000"">x</font>-ar</qt>",,
zí-ip-pan,achE,,ziippan,,,,zí-ip,,,"<qt><font color=""#690000"">zí</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">pan</font></qt>",,
zi-ir-ra,,,ziirra,,,,ki-ri-ri.ru-h-hu.zi-ir-ra,,,"<qt><font color=""#690000"">zi</font>-ir-<font color=""#690000"">ra</font></qt>",,
zi-it-im-ma,mE,happiness-LOC,ziitimma,1,,,"zitin.ma, si-it-me, zi-ti-in",,,"<qt><font color=""#690000"">zi</font>-<font color=""#690000"">it</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,
zi-it-me,mE,happiness,ziitme,1,,,"zitin.ma, si-it-me, zi-ti-in",,,,,
zik-ki-ip,,place-PL,zikkiip,,,,"v.mu-iš-ši-in.zik-ki-ip, muši-in.zik-ki-ip",,,"<qt><font color=""#690000"">zik</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
zik-ki-me,,,zikkime,,,,mu-ši-in.zik-ki-me,,,"<qt><font color=""#690000"">zik</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font></qt>",,
zik-ki-ra,,place-SG,zikkira,,,,"gal.zik-ki-ra, gal-li.zik-ki-ra, mu-ši-in.zik-ki-ra, hh.mu-iš-ši-in.zik-ki-ra, mu-iš-šá-an.zik-ki-ra, gal-li.zik-ir-ra",,,"<qt><font color=""#690000"">zik</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font></qt>",,
hh.zí?-ma-ba-ak-qa,,,zimabaakqa,,,,hh.ú?-ma-ba-ak-qa,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">zí</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
zí-ráš,,ziraš,ziras~,,,,"f.am-ma.zí-ráš, f.si-ri-iš.[am-ma?].ha-aš-[tu-uk]",,,"<qt><font color=""#690000"">zí</font>-<font color=""#b40000"">ráš</font></qt>",,
hh.zí-ut-te-ya,,,ziutteya,1,,,hh.ú?-qa-te-ya,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">zí</font>-<font color=""#d50000"">ut</font>-te-<font color=""#9b0000"">ya</font></qt>",,
zí-ya-nu-ip,,,ziyanuip,,,,GAM.pu-hu.zí-ya-nu-ip,,,"<qt><font color=""#690000"">zí</font>-<font color=""#9b0000"">ya</font>-nu-<font color=""#690000"">ip</font></qt>",,
zu-lu,,,zulu,,,,hu-un-zu-lu,,,"<qt><font color=""#690000"">zu</font>-<font color=""#690000"">lu</font></qt>",,
zu-lu-uš,,zulu-SG,zuluus~,,,,"ku-du.zu-lu-uš, si-in?.zu-lu-uš",,,"<qt><font color=""#690000"">zu</font>-<font color=""#690000"">lu</font>-uš</qt>",,
zu-ma-hu-na,nE,,zumahuna,,,,,,,"<qt><font color=""#690000"">zu</font>-<font color=""#b40000"">ma</font>-<font color=""#d50000"">hu</font>-na</qt>",,
zu-ub-ba-as-si-si-ma,oE,,zuubbaassisima,,,,,,,"<qt><font color=""#690000"">zu</font>-<font color=""#690000"">ub</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-<font color=""#690000"">si</font>-<font color=""#b40000"">ma</font></qt>",,
zu-uk-[…],mE,,zuuk,,,,,,,"<qt><font color=""#690000"">zu</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">…</font></qt>",,
zu-um-me-ya,,«zummeya»,zuummeya,1,,,h.ki-el,,,"<qt><font color=""#690000"">zu</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font>-<font color=""#9b0000"">ya</font></qt>",,
