transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
hhh.hu-h-un,achE,,huhun,,,other,u,Sg.,1st,"<qt>hhh.<font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#b40000"">un</font></qt>",,
1-ra,achE,each,1ra,5,,other,un-ra,,,"<qt><font color=""#00ff00""><sub><small>1</small></sub></font>-<font color=""#690000"">ra</font></qt>",,
hu-b[a-na-ha-am],achE,ubānām,hubanahaam,,ubānām,other,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-na-<font color=""#690000"">ha</font>-am</qt>",,
te-ir,,,deir,1,,other,"hw.ku-tur.te-ir, hw.LUGÀL.te-ir, [hw.…]-ri-te-ir, hw.te-ir.hal-lu-iš, te-ir?-ri?-e",,,<qt>te-ir</qt>,,
te-la?.lg?.e-be?,nE,,delaebe,,,other,,,,"<qt>te-la.<font color=""#690000"">lg</font>.<font color=""#690000"">e</font>-<font color=""#de0000"">be</font></qt>",,
-li,,OPT,li,1,,other,[t]e-la-ak-li,,,<qt>-li</qt>,,
te-š[a-…],mE,,des~a,,,other,,,,"<qt>te-ša-<font color=""#9b0000"">…</font></qt>",,
ti-ir-da,nE,almost?,diirda,1,,other,,,,"<qt><font color=""#690000"">ti</font>-ir-<font color=""#9b0000"">da</font></qt>",,
šà,nE,ša,s~a,1,ša,other,,,,"<qt><font color=""#b40000"">šà</font></qt>",,
ša,mE,for,s~a,,ša,other,,,,<qt>ša</qt>,,
ŠÀ,nE,heart,s~a,1,,other,,,,,,
-tin-na,,tinna,dinna,,,other,,,,"<qt>-<font color=""#9b0000"">tin</font>-na</qt>",,
tin?-ni-[x]-ap-ri,nE,,dinniapri,,,other,,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">x</font>-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">ri</font></qt>",,
ti-pu,oE,,dipu,,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">pu</font></qt>",,
ti-šá,oE,,dis~a,1,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#c30000"">šá</font></qt>",,
ti?-šá,achE,,dis~a,,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#c30000"">šá</font></qt>",,
ti-šum-[…],nE,,dis~um,,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#c30000"">šum</font>-<font color=""#9b0000"">…</font></qt>",,
ti-ut-táh-hi-e,nE,,diuttahhie,1,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#d50000"">ut</font>-<font color=""#cd0000"">táh</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">e</font></qt>",,
ti-ya-ra,mE,other2-3SG.AGR,diyara,1,,other,ti-at,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-<font color=""#690000"">ra</font></qt>",,
du-a-e,achE,self-3SG.POSS,duae,2,,other,du-e,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#690000"">a</font>-<font color=""#690000"">e</font></qt>",,
ti-zi-iš,oE,,diziis~,1,,other,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">zi</font>-iš</qt>",,
du,achE,self,du,1,,other,"du-e, du-ik-qa, du-iš, du-iš-da, du-iš-ni, du-iš-ti, duk",,,"<qt><font color=""#9b0000"">du</font></qt>",,
2.tu-ba-qa,achE,open-PASS.PTCP,dubaqa,16,,other,,Pl.,3rd Anim.,,,
tub-bar-nu,nE,,dubbarnu,1,,other,,,,"<qt><font color=""#00ff00"">tub</font>-<font color=""#de0000"">bar</font>-nu</qt>",,
du-e,achE,self-3SG.POSS,due,17,,other,"du, du-a-e, du-hi-e, du-i-e, du-pi-e, du-pi-ni, du-hi-e-ma",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#690000"">e</font></qt>",,
du-h-ha-ra,mE,remove-ACT.PTCP-3SG.AGR,duhhara,,,other,"du-h-ha-an-ra, du-ha-an-ra",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#d50000"">h</font>-<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font></qt>",,
du-hi-e,"mE, nE, achE",self-3SG.POSS,duhie,6,,other,"du-e, tuk.du-hi-e.hu-ti-ip",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">e</font></qt>",,
du-hi-e-ma,achE,self-3SG.POSS-LOC,duhiema,2,,other,du-e,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#c30000"">hi</font>-<font color=""#690000"">e</font>-<font color=""#b40000"">ma</font></qt>",,-ma
du-hu-ma,mE,self-LOC,duhuma,,,other,"du-ù-hu-ma, du-e",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font></qt>",,
du-hu-me,mE,self-1SG.AGR,duhume,1,,other,du-hu-ma,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#d50000"">hu</font>-<font color=""#9b0000"">me</font></qt>",,
du-i-e,achE,self-3SG.POSS,duie,1,,other,du-e,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#9b0000"">i</font>-<font color=""#690000"">e</font></qt>",,
du-in,achE,self,duin,1,,other,du,,,"<qt><font color=""#9b0000"">du</font>-in</qt>",,
du-ki,oE,,duki,1,,other,,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#690000"">ki</font></qt>",,
du-man-ba,achE,receive-DUR-ACT.PTCP-3PL.AGR,dumanba,42,,other,"du-man-ip, du-man-pi, du-ma-um-ba",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,
du-me-ma,achE,,dumema,1,,other,,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#9b0000"">me</font>-<font color=""#b40000"">ma</font></qt>",,
du-pi-e,achE,self-PL-3PL.POSS,dupie,6,,other,"du-pi-ni, du-e",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">e</font></qt>",,
du-pi-ni,achE,self-??,dupini,8,,other,du-pi-e,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">ni</font></qt>",,
tu4-ru-qa-na,nE,say-PASS.PTCP+-GEN,duruqana,1,,other,,,,"<qt><font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">ka<small>4</small></font>-na</qt>",,
du-šá-ra-ma,achE,beneath-LOC,dus~arama,3,,other,,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font></qt>",,
du-ù-hu-ma,mE,self-LOC,duuhuma,1,,other,du-hu-ma,,,"<qt><font color=""#9b0000"">du</font>-ù-<font color=""#d50000"">hu</font>-<font color=""#b40000"">ma</font></qt>",,
tu-um-ba-an-ra,nE,grant-ACT.PTCP-3SG.AGR,duumbaanra,1,,other,,Sg.,3rd Anim.,"<qt>tu-<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
tu4-um-ba-an-ra,nE,grant-ACT.PTCP-3SG.AGR,duumbaanra,1,,other,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ra</font></qt>",,
du?-un-ma,achE,,duunma,,,other,du-in,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#b40000"">un</font>-<font color=""#b40000"">ma</font></qt>",,
du-un-pi,mE,receive-ACT.PTCP-3PL.AGR,duunpi,1,,other,du-um-pi,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">du</font>-<font color=""#b40000"">un</font>-<font color=""#de0000"">pi</font></qt>",,-n-
du-ur,mE,for,duur,1,,other,"tu-ur, tu4-ur",,,"<qt><font color=""#9b0000"">du</font>-<font color=""#b40000"">ur</font></qt>",,
tu-ur,oE,for,duur,4,,other,"du-ur, tu4-ur, v.te-im-ti.tu-ur.qa-taš",,,"<qt>tu-<font color=""#b40000"">ur</font></qt>",,
tu-ur-ma,"mE, nE",for-LOC,duurma,1,,other,tu-ur,,,"<qt>tu-<font color=""#b40000"">ur</font>-<font color=""#b40000"">ma</font></qt>",,-ma
tu4-ur,mE,because?,duur,5,,other,tu-ur,,,"<qt><font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#b40000"">ur</font></qt>",,
tu-ur-na,mE,for-GEN?,duurna,5,,other,,,,"<qt>tu-<font color=""#b40000"">ur</font>-na</qt>",,
tu4-ut-ri-na,mE,tut-SG-na,duutrina,1,,other,,,,"<qt><font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ri</font>-na</qt>",,
e-da,"nE, achE",eda,eda,9,,other,,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">da</font></qt>",,
É.ma,nE,palace-LOC,ema,9,,other,,,,"<qt><font color=""#690000"">É</font>.<font color=""#b40000"">ma</font></qt>",,-ma
e-ma-ap,achE,away-3PL.POSS,emaap,1,,other,,Pl.,3rd Anim.,"<qt><font color=""#690000"">e</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ap</font></qt>",,
e-me,nE,after,eme,3,,other,,,,"<qt><font color=""#690000"">e</font>-<font color=""#9b0000"">me</font></qt>",,
e-mi,"oE, achE",away-3SG.POSS,emi,8,,other,e-ma-ap,,,"<qt><font color=""#690000"">e</font>-mi</qt>",,
en,"mE, nE, achE",3SG,en,6,,other,,,,"<qt><font color=""#690000"">en</font></qt>",,
en-ni,nE,both,enni,5,,other,,,,"<qt><font color=""#690000"">en</font>-<font color=""#c30000"">ni</font></qt>",,
-kur,achE,fraction,gur,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font></qt>",,
e-te-na,mE,eti-na,etena,1,,other,,,,"<qt><font color=""#690000"">e</font>-te-na</qt>",,-na
qa-iš,achE,,gais~,,,other,,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-iš</qt>",,
KAM,mE,KAM,gam,9,,other,-um-me,,,"<qt><font color=""#690000"">KAM</font></qt>",,
KÁM,mE,KAM,gam,1,,other,-um-me,,,"<qt><font color=""#9b0000"">KÁM</font></qt>",,
kán-na,achE,near,ganna,,,other,,,,"<qt><font color=""#690000"">kán</font>-na</qt>",,
qa-ra.da-la-ri,achE,old.time,garadalari,5,,other,,,,,,
kaš,achE,,gas~,14,,other,"qa-iš, kaš-kaš, hw.kaš.ku-uk, h.ki-iš.nu-iš-ki-ip",,,"<qt><font color=""#de0000"">kaš</font></qt>",,
kaš-kaš,nE,kaš-kaš,gas~kas~,7,,other,kaš,,,"<qt><font color=""#de0000"">kaš</font>-<font color=""#de0000"">kaš</font></qt>",,
kaš?-mi?,achE,kašmi,gas~mi,1,,other,,,,"<qt><font color=""#de0000"">kaš</font>-mi</qt>",,
kaš?-na,achE,kašna,gas~na,1,,other,,,,"<qt><font color=""#de0000"">kaš</font>-na</qt>",,
qa-te-ma,achE,throne-3SG.POSS-LOC,gatema,2,,other,qa-te,Sg.,3rd Anim.,,,-ma
gi-[d]a?-ar,oE,faithful?-3SG.AGR,gidaar,2,,other,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">da</font>-ar</qt>",,
ki-du,achE,outside,gidu,1,,other,"ki-du-um-ma, ki-du-ma-pi-i, ki-du-ur",,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">du</font></qt>",,
ki-du-um-ma,mE,outside-LOC,giduumma,1,,other,ki-tu4-um-ma,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",,
gi-gú,oE,«gigu»,gigu,1,,other,v.ki-ik-ku.si-me.te-im-ti,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">gú</font></qt>",,
4.ki-ik,achE,one,giik,5,,other,"ki, ki-ik-ki, ki-ik-qa",,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font></qt>",,
ki-ik-ki,achE,1,giikki,6,,other,4.ki-ik,Sg.,1st,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
gi?-ik-qa,achE,ki3-ka,giikqa,1,,other,ki-ik-qa,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ki-ik-qa,achE,ki,giikqa,2,,other,4.ki-ik,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
2.ki-ik-qa,achE,behind,giikqa,1,,other,gi?-ik-qa,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ki-ir,"oE, achE",one-3SG.AGR,giir,20,,other,4.ki-ik,Sg.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-ir</qt>",,
v.ki-ir,achE,one-3SG.AGR,giir,1,,other,,Sg.,3rd Anim.,,,
ki-it-ti-ma,mE,length-LOC,giittima,2,,other,ki-it-ti-im-ma,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">it</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",,
ki-it-ti-im-ma,mE,length-LOC,giittiimma,16,,other,"ki-it-ti-ma, ki-ti-ma, ki-it-ti-in",,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">it</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">im</font>-<font color=""#b40000"">ma</font></qt>",,-ma
KI.MIN,mE,ditto,gimin,83,,other,,Sg.,1st,"<qt><font color=""#690000"">KI</font>.<font color=""#690000"">MIN</font></qt>",,
f.KI.MIN,mE,ditto(female),gimin,83,,other,,,,,,
hh.KI.MIN,mE,ditto(male),gimin,83,,other,,Sg.,1st,,,
ki-na,achE,ki-na,gina,1,,other,ki,,,"<qt><font color=""#690000"">ki</font>-na</qt>",,-na
ki-ni-na,nE,kin-na,ginina,1,,other,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ni</font>-na</qt>",,-na
ki-qa,"mE, nE",behind,giqa,3,,other,2.ki-ik-qa,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
gi-ti-in-ri,mE,refine-ACT.PTCP-3SG.AGR,gitiinri,1,,other,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">ti</font>-in-<font color=""#9b0000"">ri</font></qt>",,
ku-da,nE,also,guda,1,,other,"ku-ud-da, ku-ut-te",,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">da</font></qt>",,
2.ku-iš,"nE, achE",via,guis~,43,,other,,Sg.,1st,"<qt><font color=""#d50000"">ku</font>-iš</qt>",,
h.ma-áš.ha-li-be-na,nE,,maas~halibena,,,other,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#b40000"">ma</font>-<font color=""#9b0000"">áš</font>.<font color=""#690000"">ha</font>-li-<font color=""#de0000"">be</font>-na</qt>",,
ku-la-ma,mE,chalk-in,gulama,,,other,"ku-la-am-ma, 2.ku-la",,,"<qt><font color=""#d50000"">ku</font>-la-<font color=""#b40000"">ma</font></qt>",,
ku-la-ra,mE,pray-SG,gulara,,,other,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">ku</font>-la-<font color=""#690000"">ra</font></qt>",,
ku-ma-qa-na,nE,kuma,gumaqana,,,other,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font>-na</qt>",,
ku-ra-na,mE,burn2-GEN?,gurana,,,other,ku-ra-am-ma,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font>-na</qt>",,-ma
kur-da-na,nE,,gurdana,,,other,,,,"<qt><font color=""#cd0000"">kur</font>-<font color=""#9b0000"">da</font>-na</qt>",,
-kur-ir-ma-ki,achE,fraction,gurirmaki,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font></qt>",,
-kur-ki,achE,fraction,gurki,1,,other,"-ir-mak-ki, -kur-ma-ki",,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ki</font></qt>",,
h.kur-ku-ru-h-be-na,nE,,gurkuruhbena,1,,other,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#d50000"">ku</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">be</font>-na</qt>",,-na
-kur-ma-ak-ki,achE,fraction,gurmaakki,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font></qt>",,
-kur-ma,achE,fraction,gurma,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ma</font></qt>",,
-kur-ma-ik-ki,achE,fraction,gurmaikki,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",,
-kur-ma-ki,achE,fraction,gurmaki,1,,other,"-kur-ma, -kur-ma-ak-ki, -kur-ki, -kur",,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font></qt>",,
-kur-man-ki-ma,achE,fraction,gurmankima,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ki</font>-<font color=""#b40000"">ma</font></qt>",,
-kur-na,achE,fraction,gurna,1,,other,-kur-ma-ki,,,"<qt>-<font color=""#cd0000"">kur</font>-na</qt>",,
ku-ši-man-da-na,nE,build-DUR-ACT.PTCP-2SG-na,gus~imandana,,,other,,Sg.,2nd,"<qt><font color=""#d50000"">ku</font>-<font color=""#c30000"">ši</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font>-na</qt>",,-man
ku-ti-in-ki,nE,preserve?-ACT.PTCP-1SG,gutiinki,1,,other,ku-tu-un-ki,Sg.,1st,"<qt><font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-in-<font color=""#690000"">ki</font></qt>",,-n-
ku-ud-da,achE,also,guudda,1,,other,"ku-da, ku-ut-te",Sg.,1st,"<qt><font color=""#d50000"">ku</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
ku-ul-la-an-ka,mE,pray-ACT.PTCP-1SG.AGR,guullaanka,,,other,,Sg.,1st,"<qt><font color=""#d50000"">ku</font>-ul-la-<font color=""#c30000"">an</font>-ka</qt>",,-n-
ku-ut-ti-na,mE,,guuttina,,,other,kut-ti-na,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-na</qt>",,
ku-ut-te,achE,also,guutte,1,,other,ku-ud-da,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-te</qt>",,
nu-iš-gi-e-ma,achE,keep-3SG-in,nuis~giema,,,other,nu-iš-gi-ma,,,"<qt>nu-iš-<font color=""#9b0000"">gi</font>-<font color=""#690000"">e</font>-<font color=""#b40000"">ma</font></qt>",,-ma
nu-iš-gi-ma,achE,keep-in,nuis~gima,,,other,"nu-iš-gi-e-ma, nu-iš-gi-ma-ak",,,"<qt>nu-iš-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">ma</font></qt>",,-ma
nu-iš-gi-ma-ak,achE,keep-DUR-PASS.PTCP,nuis~gimaak,1,,other,nu-iš-gi-ma,,,"<qt>nu-iš-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,-man
ha-ap,achE,api,haap,,,other,ap,Pl.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">ap</font></qt>",,
ha-ap-ma,achE,hap-in,haapma,,,other,ap-ma,,,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">ap</font>-<font color=""#b40000"">ma</font></qt>",,-ma
ha-at-ma,achE,,haatma,,,other,ha-tu-ma,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">ma</font></qt>",,
ha-har,achE,,hahar,,,other,a-ha-ar,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#cd0000"">har</font></qt>",,
ha-iz-za,achE,hačā,haizza,,hačā,other,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",,
hal-be-in-da,achE,smite-ACT.PTCP-2SG.AGR,halbeinda,,,other,,Sg.,2nd,"<qt><font color=""#9b0000"">hal</font>-<font color=""#de0000"">be</font>-in-<font color=""#9b0000"">da</font></qt>",,-in
i,"oE, mE, nE, achE",3SG,i,1,,other,"hi, a-hi, a-ku-ki, hi-li-i",,,,,
i-,"oE, mE, nE, achE",3SG,i,1,,other,"hi, a-hi, a-ku-ki, hi-li-i",,,,,
hal-li-na,mE,hallu-na,hallina,,,other,,,3rd Anim.,"<qt><font color=""#9b0000"">hal</font>-li-na</qt>",,-na
ha-me-ir,"nE, achE",then,hameir,1,,other,ha-um-me-ir,,,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">me</font>-ir</qt>",,
ha-mi,achE,there,hami,1,,other,,,,"<qt><font color=""#690000"">ha</font>-mi</qt>",,
ha-mi-mar,achE,there-ABL,hamimar,,,other,ha-mi,,,"<qt><font color=""#690000"">ha</font>-mi-<font color=""#9b0000"">mar</font></qt>",,-mar
ha-pi-ni,achE,api-Gen,hapini,,,other,"ap-pi-ni, a-pi-ni",,,"<qt><font color=""#690000"">ha</font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">ni</font></qt>",,
hw.har-ra-ap,oE,,harraap,,,other,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#cd0000"">har</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font></qt>",,
ha-tam5-ma,achE,,hatam5ma,,,other,"ha-dam-ma, ha-tu-ma",,,"<qt><font color=""#690000"">ha</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#b40000"">ma</font></qt>",,
ha-tu,achE,,hatu,,,other,ha-tu-ma,,,"<qt><font color=""#690000"">ha</font>-tu</qt>",,
ha-tu-ma,achE,in,hatuma,1,,other,"ha-at-ma, ha-dam-ma, ha-du-ma, ha-tam5-ma, ha-ti-ma, ha-tu4-ma, ha-ut",,,"<qt><font color=""#690000"">ha</font>-tu-<font color=""#b40000"">ma</font></qt>",,-ma
ha-tu4-ma,achE,in,hatuma,1,,other,ha-tu-ma,,,"<qt><font color=""#690000"">ha</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#b40000"">ma</font></qt>",,
ha-tu-ma-na,achE,for.period.of,hatumana,1,,other,,,,"<qt><font color=""#690000"">ha</font>-tu-<font color=""#b40000"">ma</font>-na</qt>",,
ha-tu-man-na,achE,for.period.of,hatumanna,1,,other,ha-tu-ma-na,,,"<qt><font color=""#690000"">ha</font>-tu-<font color=""#690000"">man</font>-na</qt>",,
ha-tu-na,achE,for,hatuna,1,,other,ha-tu,,,"<qt><font color=""#690000"">ha</font>-tu-na</qt>",,-na
ha-um-me-ir,achE,then,haummeir,,,other,"ha-me-ir, ha-we-ir",,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font>-ir</qt>",,
ha-ut,achE,,haut,,,other,"ha-te, ha-tu-ma",,,"<qt><font color=""#690000"">ha</font>-<font color=""#d50000"">ut</font></qt>",,
ha-ut-ri-maš,achE,haϑravā-š,hautrimas~,,haϑravā,other,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">maš</font></qt>",,
ha-we-ir,oE,later,haweir,1,,other,"ha-me-ir, ha-um-me-ir",,,"<qt><font color=""#690000"">ha</font>-<font color=""#de0000"">we</font>-ir</qt>",,
-h-ha-an,nE,1SG.AGR,hhaan,1,,other,-ka,Sg.,1st,"<qt>-<font color=""#d50000"">h</font>-<font color=""#690000"">ha</font>-<font color=""#c30000"">an</font></qt>",,
hi.zí-la,achE,,hizila,,,other,,,,"<qt><font color=""#c30000"">hi</font>.<font color=""#690000"">zí</font>-la</qt>",,
hi.tu-ba-qa,achE,,hitubaqa,,,other,2.tu-ba-qa,,,"<qt><font color=""#c30000"">hi</font>.tu-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
hi,"nE, achE",this,hi,1,,other,hu,Sg.,1st,"<qt><font color=""#c30000"">hi</font></qt>",,
hi-da-qa,achE,with,hidaqa,1,,other,i-da-qa,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
hi-e,mE,,hie,,,other,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">e</font></qt>",,
[h]i-in-[ku]r-mu,achE,,hiinkurmu,,,other,,,,"<qt><font color=""#c30000"">hi</font>-in-<font color=""#cd0000"">kur</font>-<font color=""#690000"">mu</font></qt>",,
hi-ra,"nE, achE",for?,hira,,,other,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#690000"">ra</font></qt>",,
2.hu,"mE, achE",this,hu,1,,other,hi,,,"<qt><font color=""#d50000"">hu</font></qt>",,
hu,achE,1SG,hu,1,,other,ú,,,"<qt><font color=""#d50000"">hu</font></qt>",,
hu-be,achE,that,hube,,,other,"2.hu, hu-h-be, hu-ib-be, hu-be-be, hu-be.ik-qa-mar",,,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font></qt>",,
2.hu-be,achE,that-SG?,hube,1,,other,hu-pír-ri,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#de0000"">be</font></qt>",,
ú-mu-na,mE,1SG-GEN?,umuna,,,other,ú-nu-nu,Sg.,1st,"<qt><font color=""#9b0000"">ú</font>-<font color=""#690000"">mu</font>-na</qt>",,
un,"mE, nE, achE",1SG.ACC,un,1,,other,"ú-in, te-ip-ti.un.wa-ar, te-it.un.pa-ha-aš, hh.hu-ban.un.be-iš, v.hu-ban.un-taš",,,,,
un-,"mE, nE, achE",1SG.ACC,un,1,,other,"ú-in, te-ip-ti.un.wa-ar, te-it.un.pa-ha-aš, hh.hu-ban.un.be-iš, v.hu-ban.un-taš",,,,,
v.ú-na-ha-in-ku,achE,,unahainku,,,other,"v.ú-na-un-ku, v.ú-na-ha-in",Sg.,1st,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ú</font>-na-<font color=""#690000"">ha</font>-in-<font color=""#d50000"">ku</font></qt>",,
v.ú-na-ha-in,achE,1SG-here,unahain,1,,other,"un.ahan, v.ú-na-in, v.ú-na-un-ku",Sg.,1st,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ú</font>-na-<font color=""#690000"">ha</font>-in</qt>",,
