transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
h.kur-pu-un,achE,,gurpuun,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">pu</font>-<font color=""#b40000"">un</font></qt>",location,
h.kur-qa,achE,Carian,gurqa,1,,GN,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
h.kur-qa-rák-kaš,achE,kurkaraka-š,gurqarakkas~,,,GN,h.kur-qa-rák-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">rák</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.kur-qa-rák-qa,achE,kurkaraka,gurqarakqa,,,GN,"h.kur-qa-rák-kaš, h.kur-qa-ra-[qa?]",,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">rák</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
h.kur-qa-ra-[qa?],achE,kurkaraka,gurqaraqa,,,GN,h.kur-qa-rák-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
h.kur-qa-šu-iš,achE,krkaϑuš,gurqas~uis~,,krkaϑuš,GN,h.qa-ir-qa-šu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">šu</font>-iš</qt>",location,
h.kur-qa-tu-iš,achE,krkaϑuš,gurqatuis~,,krkaϑuš,GN,h.kur-qa-šu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-tu-iš</qt>",location,
h.kur-qa-tu-iš-šá,achE,,gurqatuis~s~a,,,GN,h.kur-qa-tu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ka<small>4</small></font>-tu-iš-<font color=""#c30000"">šá</font></qt>",location,
h.kur-ra,achE,,gurra,,,GN,h.kur-ra-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font></qt>",location,
h.kur-r[i?-mi?]-iš-da,achE,,gurrimiis~da,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">ri</font>-mi-iš-<font color=""#9b0000"">da</font></qt>",location,
h.kur-sa-mu-iš,achE,krϑviš,gursamuis~,,krϑviš,GN,"h.kur-áš-mu-iš, h.kur-ti-mi-iš, h.kur-ti-pi-iš",,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">mu</font>-iš</qt>",location,
h.kur-šá,achE,,gurs~a,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#c30000"">šá</font></qt>",location,
h.kur-ti-mi-iš,achE,krϑviš,gurtimiis~,,krϑviš,GN,h.kur-sa-mu-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">ti</font>-mi-iš</qt>",location,
h.kur-ti-pi-iš,achE,krϑviš,gurtipiis~,,krϑviš,GN,h.kur-ti-mi-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">pi</font>-iš</qt>",location,
h.ku-ru-iš-ti-iš,achE,xrūstiš,guruis~tiis~,,xrūstiš,GN,h.ku-ri-iš-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">ru</font>-iš-<font color=""#690000"">ti</font>-iš</qt>",location,
URU.gur-ú-kir-ra,nA,,gurukirra,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#00ff00"">gur</font>-<font color=""#9b0000"">ú</font>-<font color=""#b40000"">kir</font>-<font color=""#690000"">ra</font></qt>",city,
gu-ru-mu-dak.KI,oE,,gurumudakki,,,GN,,,,"<qt><font color=""#690000"">gu</font>-<font color=""#b40000"">ru</font>-<font color=""#690000"">mu</font>-<font color=""#c30000"">dak</font>.<font color=""#690000"">KI</font></qt>",location,
h.ku-ru-un-da,achE,Kurunda,guruunda,1,,GN,h.ku-ra-an-du-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">un</font>-<font color=""#9b0000"">da</font></qt>",location,
h.ku-ru-ut-ti-iš,achE,Kuruttiš,guruuttiis~,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">ru</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.kur-za-nu-na,nE,,gurzanuna,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#cd0000"">kur</font>-<font color=""#690000"">za</font>-nu-na</qt>",location,
h.ku-šá-an,achE,,gus~aan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font></qt>",location,
h.ku-šá,achE,,gus~a,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#c30000"">šá</font></qt>",location,
h.ku-šá-a-ya,achE,Kush,gus~aaya,,,GN,"h.ku-šá-ya, h.ku-šá",,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">a</font>-<font color=""#9b0000"">ya</font></qt>",location,
h.ku-šá-ya,achE,kušaya,gus~aya,,,GN,"h.ku-šá-a-ya, h.ku-šá",,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ya</font></qt>",location,
h.si-in?-ik-ki,nE,,siinikki,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">si</font>-in-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font></qt>",location,
gu-tu.KI,oE,gutium,gutuki,,gutium,GN,gu-tum.KI,,,"<qt><font color=""#690000"">gu</font>-tu.<font color=""#690000"">KI</font></qt>",location,
h.za-ik-za-ik-man-na,achE,zakzaku-ma-na,zaikzaikmanna,,,GN,"h.za-ak-za-ku, h.za-ak-za-ik-man-na",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">man</font>-na</qt>",location,
h.za-ip-pu-la-h-si-mi,nE,,zaippulahsimi,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">pu</font>-la-<font color=""#d50000"">h</font>-<font color=""#690000"">si</font>-mi</qt>",location,
h.za-ir-ba-áš-ba,achE,čarpāspa,zairbaas~ba,,čarpāspa,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-ir-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">ba</font></qt>",location,
za-ir?-da-ra,achE,,zairdara,,,GN,,,,"<qt><font color=""#690000"">za</font>-ir-<font color=""#9b0000"">da</font>-<font color=""#690000"">ra</font></qt>",location,
h.za-ir-na-mi-ya,achE,zarnamiya,zairnamiya,,zarnamiya,GN,hh.za-ir-na-mi-ya,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-ir-na-mi-<font color=""#9b0000"">ya</font></qt>",location,
h.za-iz-za-an,achE,zāzāna,zaizzaan,,zāzāna,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">za</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
zak-kúm,nE,,zakkum,,,GN,,,,"<qt><font color=""#de0000"">zak</font>-<font color=""#d50000"">kúm</font></qt>",location,
h.ku-ú-be,mE,Kūbe,guube,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ú</font>-<font color=""#de0000"">be</font></qt>",location,
h.ku-uk-kán-na-qa-an,achE,Kuganakā-LOC2,guukkannaqaan,1,kuganakā,GN,"URU.ku-gu-na-ak-ka, h.ku-ik-na-ak-qa",,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-<font color=""#690000"">kán</font>-na-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
iš-ku-uz-zi,oE,,is~kuuzzi,1,,GN,,,,"<qt>iš-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">uz</font>-<font color=""#690000"">zi</font></qt>",location,
h.ku-[u]k-na-ak-qa,achE,Kuganakā,guuknaakqa,1,kuganakā,GN,h.ku-ik-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-na-<font color=""#690000"">ak</font>-<font color=""#00ff00"">qa</font></qt>",,
URU.gu-uk.ra-si-ir,oE,,guukrasiir,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#690000"">gu</font>-<font color=""#9b0000"">uk</font>.<font color=""#690000"">ra</font>-<font color=""#690000"">si</font>-ir</qt>",city,
h.ku-uk-na-qa-an,achE,Kuganakā-LOC2,guuknaqaan,1,kuganakā,GN,h.ku-ik-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-na-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
h.na-šá-u-da,achE,,nas~auda,,,GN,,,,"<qt><font color=""#c30000"">h</font>.na-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">u</font>-<font color=""#9b0000"">da</font></qt>",location,
v.ku-ul-lu,achE,,guullu,,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#d50000"">ku</font>-ul-<font color=""#690000"">lu</font></qt>",location,
h.ku-un-tar-ri-iz-za-an,achE,,guuntarriizzaan,,,GN,h.ku-un-tar-tur-ri-iz-za-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
h.ku-un-tar-ru-iš,achE,kundruš,guuntarruis~,,kundruš,GN,h.ku-un-tur-ru-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#c30000"">tar</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
h.ku-un-tar-ru-qa-an,achE,,guuntarruqaan,,,GN,h.ku-in-tur-ru-qa-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#c30000"">tar</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">an</font></qt>",location,
h.ku-un-tar-tur-ri-iz-za-an,achE,,guuntarturriizzaan,,,GN,h.ku-un-tar-ri-iz-za-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#c30000"">tar</font>-<font color=""#b40000"">tur</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
h.ku-un-ru-iš,achE,,guunruis~,,,GN,h.ku-un-tur-ru-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
h.ku-un-tur-ru-iš,achE,kundruš,guunturruis~,,kundruš,GN,h.ku-un-tar-ru-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#b40000"">tur</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
h.ku-un-tur-ru-uk-qa-an,achE,Kundruka-LOC2,guunturruukqaan,1,kundruka,GN,h.ku-in-tur-ru-qa-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">un</font>-<font color=""#c30000"">tur</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">uk</font>-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
h.ku-ur-[…],mE,,guur,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font>-<font color=""#9b0000"">…</font></qt>",location,
ku-ur-pu-ut-tu4,nE,Kirbit,guurpuuttu,1,Kirbit,GN,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font>-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",location,
ku-ur-pu-ut-tu4-ni-ma,nE,Kirbit-LOC,guurpuuttunima,1,Kirbit,GN,,Pl.,3rd Anim.,,,-ma
h.ku-ur-ti-iš,achE,,guurtiis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
gu-ut.KI,oE,,guutki,,,GN,,,,"<qt><font color=""#690000"">gu</font>-<font color=""#d50000"">ut</font>.<font color=""#690000"">KI</font></qt>",location,
h.ku-ut-ku-iš,achE,kuϑkuš,guutkuis~,,kuϑkuš,GN,h.ku-tu-kaš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#d50000"">ku</font>-iš</qt>",location,
h.ku-ut-ku-ra-an,achE,,guutkuraan,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#d50000"">ut</font>-<font color=""#d50000"">ku</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,
h.ku-[x]-iš-la,achE,,guis~la,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">x</font>-iš-la</qt>",location,
h.nu-ip-iš-taš,achE,nipišta-š,nuipis~tas~,,nipišta,GN,"h.nu-ip-pi-iš-da, h.nu-ip-pi-iš-taš, h.nu-pi-iš-taš, h.nu-pi-iš-da",,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#690000"">ip</font>-iš-<font color=""#b40000"">taš</font></qt>",location,
h.nu-ip-pi-iš-da,achE,nipišta,nuippiis~da,,nipišta,GN,h.nu-ip-iš-taš,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#690000"">ip</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#9b0000"">da</font></qt>",location,
h.nu-ip-pi-iš-taš,achE,nipišta-š,nuippiis~tas~,,nipišta,GN,h.nu-ip-iš-taš,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#690000"">ip</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#b40000"">taš</font></qt>",location,
h.ha-an-ba-te-e,mE,Hanbatē,haanbatee,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ba</font>-te-<font color=""#690000"">e</font></qt>",location,
h.ha-an-kur-ra-qa-an,achE,hankraka,haankurraqaan,,,GN,h.an-qa-rák-qa-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">an</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">an</font></qt>",location,
h.[ha-an]-qa-ra-qa,achE,hankrak,haanqaraqa,,,GN,h.an-qa-rák-qa-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
h.ha-ar-ba-tu4,mE,Harbatu,haarbatu,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ar-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",location,
h.ha-ar-pa-[…],mE,,haarpa,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ar-<font color=""#690000"">pa</font>-<font color=""#9b0000"">…</font></qt>",location,
ha-ar-ši.KI,oE,,haars~iki,,,GN,"har-ši, ha-ar-ši-e?",,,"<qt><font color=""#690000"">ha</font>-ar-<font color=""#c30000"">ši</font>.<font color=""#690000"">KI</font></qt>",location,
[h].ha-áš-mar,mE,Hašmar,haas~mar,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">mar</font></qt>",location,
ha-at-ma-a-ha.KI,oE,,haatmaahaki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">at</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ha</font>.<font color=""#690000"">KI</font></qt>",location,
h.ha-har-iš-na-an,achE,Āršna-LOC2,haharis~naan,1,āršna,GN,h.ha-ir-iš-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#cd0000"">har</font>-iš-na-<font color=""#c30000"">an</font></qt>",location,
h.ha-[h]ar-ku,nE,,haharku,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#cd0000"">har</font>-<font color=""#d50000"">ku</font></qt>",location,
ha-h-ri-ma.KI,oE,,hahrimaki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#d50000"">h</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>.<font color=""#690000"">KI</font></qt>",location,
URU.ha-i-da-la,nA,Haidalu,haidala,,,GN,"h.hi-da-li, URU.ha-a-a-da-a-lu",,,"<qt><font color=""#690000"">URU</font>.<font color=""#690000"">ha</font>-<font color=""#9b0000"">i</font>-<font color=""#9b0000"">da</font>-la</qt>",city,
h.ha-in-da-ra-ti-iš,achE,antarantiš,haindaratiis~,,antarantiš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-in-<font color=""#9b0000"">da</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.ha-ip-ru-ma,achE,,haipruma,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ip</font>-<font color=""#b40000"">ru</font>-<font color=""#b40000"">ma</font></qt>",location,
h.ha-ir-da?-ap?-p[a?]-ut-kaš,achE,,hairdaappautkas~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ir-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>-<font color=""#d50000"">ut</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.ha-ir-iš-na,achE,āršna,hairis~na,,āršna,GN,"h.ha-har-iš-na-an, h.ha-ir-iš-nu, h.ha-ir-šá-na, h.ha-ir-ši-ni, h.ha-ri-iš-na",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ir-iš-na</qt>",location,
h.ha-ir-iš-nu,achE,āršna,hairis~nu,,,GN,h.ha-ir-iš-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ir-iš-nu</qt>",location,
h.ha-ir-šá-na,achE,,hairs~ana,,,GN,h.ha-ir-iš-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ir-<font color=""#c30000"">šá</font>-na</qt>",location,
h.ha-ir-ši-ni,achE,,hairs~ini,,,GN,h.ha-ir-iš-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-ir-<font color=""#c30000"">ši</font>-<font color=""#c30000"">ni</font></qt>",location,
h.ha-kar-ti-iš,achE,āgrδya-š,hakartiis~,,āgrδya,GN,h.ha-kur-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">kar</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
ha-kin-nu.KI,oE,,hakinnuki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">kin</font>-nu.<font color=""#690000"">KI</font></qt>",location,
h.ha-kur-ti-iš,achE,Āgrδya-š,hakurtiis~,,āgrδya,GN,h.ha-kar-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.ha-ku-ur,achE,,hakuur,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#d50000"">ku</font>-<font color=""#b40000"">ur</font></qt>",location,
ha-la-h.KI,oE,,halaki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-la-<font color=""#d50000"">h</font>.<font color=""#690000"">KI</font></qt>",location,
h.hal.ha-ra-na,nE,Harrān,halharana,,Harrān,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-na</qt>",location,
hal-ha-tam5-ti,"mE, nE",Elam,halhatam5ti,1,,GN,"ha-al-ta-[a]m-ma-tim, ha-da-am-ti",,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#690000"">ha</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">ti</font></qt>",location,
URU.ha-li-e-ha-as-ta,nA,,haliehaasta,,,GN,URU.ha-ri-e-ha-as-ta,,,"<qt><font color=""#690000"">URU</font>.<font color=""#690000"">ha</font>-li-<font color=""#690000"">e</font>-<font color=""#690000"">ha</font>-<font color=""#9b0000"">as</font>-ta</qt>",city,
hu-zi-x-x,oE,,huzi,,,GN,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">zi</font>-<font color=""#9b0000"">x</font>-<font color=""#9b0000"">x</font></qt>",location,
hu-zu-bu.KI,oE,,huzubuki,,,GN,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#690000"">zu</font>-<font color=""#9b0000"">bu</font>.<font color=""#690000"">KI</font></qt>",location,
h.hu-zí-qa-an,achE,Huǰika-LOC2,huziqaan,1,huǰika,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">hu</font>-<font color=""#690000"">zí</font>-<font color=""#00ff00"">qa</font>-<font color=""#c30000"">an</font></qt>",,
v.hal-la-tam5-ti,achE,Elam,hallatam5ti,1,,GN,ha-da-am-ti,Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">hal</font>-la-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">ti</font></qt>",location,
h.hal.šu-kur-ki-me-me,nE,,hals~ukurkimeme,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>.<font color=""#9b0000"">šu</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ki</font>-<font color=""#9b0000"">me</font>-<font color=""#9b0000"">me</font></qt>",location,
h.hal-ma-an.ni-r[i-bu-ni],mE,Halman-niribuni,halmaanniribuni,1,,GN,h.ni-ri-bu-ni,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>.<font color=""#c30000"">ni</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">bu</font>-<font color=""#c30000"">ni</font></qt>",location,
h.hal-mar-ráš-da,achE,,halmarras~da,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>-<font color=""#9b0000"">mar</font>-<font color=""#b40000"">ráš</font>-<font color=""#9b0000"">da</font></qt>",location,
hal.qa-ri-in-ta[š],mE,Karintaš,halqariintas~,3,,GN,,,,"<qt><font color=""#9b0000"">hal</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ri</font>-in-<font color=""#b40000"">taš</font></qt>",location,
URU.hal-ti-maš,nA,Haltemaš,haltimas~,,,GN,URU.hal-te-ma-áš,,,"<qt><font color=""#690000"">URU</font>.<font color=""#9b0000"">hal</font>-<font color=""#690000"">ti</font>-<font color=""#de0000"">maš</font></qt>",city,
ha-lu.KI,oE,,haluki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#690000"">lu</font>.<font color=""#690000"">KI</font></qt>",location,
h.ha-lu-mi-ra-ši,nE,,halumiras~i,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">lu</font>-mi-<font color=""#690000"">ra</font>-<font color=""#c30000"">ši</font></qt>",location,
ha-lú?-nu.KI,oE,,halunuki,,,GN,,,,"<qt><font color=""#690000"">ha</font>-<font color=""#00ff00"">lú</font>-nu.<font color=""#690000"">KI</font></qt>",location,
hal.[x]-al-mi,mE,,halalmi,,,GN,,,,"<qt><font color=""#9b0000"">hal</font>.<font color=""#9b0000"">x</font>-al-mi</qt>",location,
h.ha-ma-du?-da-um,achE,,hamadudaum,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">um</font></qt>",location,
h.ha-man-na,achE,,hamanna,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">man</font>-na</qt>",location,
h.ha-man-tal-li-qa,nE,,hamantalliqa,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">tal</font>-li-<font color=""#9b0000"">ka<small>4</small></font></qt>",location,
KUR.ha-ma-nu,nA,,hamanu,,,GN,,,,"<qt><font color=""#cd0000"">KUR</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">ma</font>-nu</qt>",location,
URU.ha-ma-nu,nA,,hamanu,,,GN,KUR.ha-ma-nu,,,"<qt><font color=""#690000"">URU</font>.<font color=""#690000"">ha</font>-<font color=""#b40000"">ma</font>-nu</qt>",city,
h.ha-pi-iš-da-ap-da,achE,abištāfta,hapiis~daapda,,abištāfta,GN,h.ap-pi-iš-tap-da-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ap</font>-<font color=""#9b0000"">da</font></qt>",location,
