transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
i-ri-bi,oE,,iribi,,,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">bi</font></qt>",man,
i-ri.bu-ni,oE,iri-buni,iribuni,,,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">ri</font>.<font color=""#9b0000"">bu</font>-<font color=""#c30000"">ni</font></qt>",man,
i-ri-ri,oE,,iriri,,,PN,e-ri-ri,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ri</font></qt>",man,
i-ri-si-am-ma,oE,,irisiamma,,,PN,am-ma,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">si</font>-am-<font color=""#b40000"">ma</font></qt>",man,
i-ri.si-mu-ut,oE,Iri-Šimut,irisimuut,,,PN,,,,"<qt>i-<font color=""#9b0000"">ri</font>.<font color=""#690000"">si</font>-<font color=""#690000"">mu</font>-<font color=""#d50000"">ut</font></qt>",man,
hh.ir-iš-bar-na?,achE,,iris~barna,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-iš-<font color=""#de0000"">bar</font>-na</qt>",man,
hh.ir-iš-da-ú-pír-na,achE,rvštahufarnah,iris~daupirna,,rvštahufarnah,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-iš-<font color=""#9b0000"">da</font>-<font color=""#9b0000"">ú</font>-<font color=""#e10000"">pír</font>-na</qt>",man,
hh.ir-iš?-šu?-ur-ra,achE,,iris~s~uurra,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-iš-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">ur</font>-<font color=""#690000"">ra</font></qt>",man,
hh.ir-iš-te-ya,achE,rštiya,iris~teya,,rštiya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-iš-te-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-iš-ti-man-qa,achE,rštimanga,iris~timanqa,,rštimanga,PN,hh.iš-ti-man-qa,,,"<qt><font color=""#9b0000"">hh</font>.ir-iš-<font color=""#690000"">ti</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-kam-qa,achE,rkauka,irkamqa,,rkauka,PN,hh.ir-kam-uk-qa,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">kam</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-kam-uk-qa,achE,,irkamukqa,,,PN,hh.ir-kam-qa,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">kam</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-kán-da,achE,rkanta,irkanda,,rkanta,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">kán</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir-ma-da,achE,rmāta,irmada,,rmāta,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">da</font></qt>",man,
ir-ma-ak-qa,achE,Rmaka,irmaakqa,1,rmaka,PN,,Sg.,3rd Anim.,,,
hh.ir-ma-ma,achE,rmāma,irmama,,rmāma,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">ma</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-man-nu-na,achE,,irmannuna,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">man</font>-nu-na</qt>",man,
hh.ir-maš-šá,achE,rmāsa,irmas~s~a,,rmāsa,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#de0000"">maš</font>-<font color=""#c30000"">šá</font></qt>",man,
f.ir-ma-ti-iš,achE,rmātiš,irmatiis~,,rmātiš,PN,,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",woman,
hh.ir-mi-qa,achE,rmika,irmiqa,,rmika,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-mi-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-mu-uk-qa,achE,rmuka,irmuukqa,,"rmuka, rmauka",PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">mu</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-na-qa-[…],achE,,irnaqa,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-na-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">…</font></qt>",man,
hh.ir-qa-šá,achE,rkāsa,irqas~a,,rkāsa,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">šá</font></qt>",man,
f.ir-rák?-pír-da,achE,-brtā,irrakpirda,,-brtā,PN,,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#690000"">rák</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">da</font></qt>",woman,
hh.ir-su-uk-da,achE,ržuxda,irsuukda,,ržuxda,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">su</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">da</font></qt>",man,
v.ir-šá-ma,achE,Arsames,irs~ama,1,ršāma,PN,v.ir-šá-um-ma,Sg.,1st,"<qt><font color=""#690000"">v</font>.ir-<font color=""#c30000"">šá</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-šá-qa-na,achE,ršakāna,irs~aqana,,ršakāna,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font>-na</qt>",man,
v.ir-šá-um-ma,achE,Arsames,irs~aumma,,ršāma,PN,v.ir-šá-ma,,,"<qt><font color=""#690000"">v</font>.ir-<font color=""#c30000"">šá</font>-<font color=""#690000"">um</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-šá-ya,achE,ršaya,irs~aya,,ršaya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-še-na,achE,Ršaina,irs~ena,1,ršaina,PN,,Sg.,1st,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">še</font>-na</qt>",man,
hh.ir-šu-qa,achE,ršauka,irs~uqa,,ršauka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
ir-ta-aš,oE,ir-tah-3SG,irtaas~,,,PN,,,,"<qt>ir-ta-<font color=""#c30000"">aš</font></qt>",man,
hh.ir-tab-ba-ad-da,achE,rtā̆pāta,irtabbaadda,,rtā̆pāta,PN,hh.ir-da-ba-da,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir-tab-ba-da,achE,rtā̆pāta,irtabbada,,rtā̆pāta,PN,hh.ir-da-ba-da,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">da</font></qt>",man,
f.ir-tab-ba-ma,achE,rtabāma,irtabbama,,rtabāma,PN,f.ir-da-ba-ma,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ma</font></qt>",woman,
hh.ir-tab-ba-nu-iš,achE,Rtabānu,irtabbanuis~,,rtabānu,PN,hh.ir-da-ba-nu-iš,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-nu-iš</qt>",man,
hh.ir-tab-bar-ma,achE,rtaparva,irtabbarma,,rtaparva,PN,hh.ir-da-bar-ma,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tab</font>-<font color=""#de0000"">bar</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-tab-ba-u-uk-šá,achE,rtabauxša,irtabbauuks~a,,rtabauxša,PN,hh.ir-da-bu-uk-šá,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tab</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">u</font>-<font color=""#9b0000"">uk</font>-<font color=""#c30000"">šá</font></qt>",man,
v.ir-tà-ik-šá-áš-šá,achE,rtaxšaça,irtaiks~aas~s~a,,rtaxšaça,PN,"v.ir-da-ik-šá-iš-šá, v.ir-tà-ik-šá-iš-šá, v.ir-tak-ik-šá-iš-šá, v.ir-tak-šá-áš-šá, hhh.ir-tà-šá-áš-šá",,,"<qt><font color=""#690000"">v</font>.ir-<font color=""#c30000"">tà</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font></qt>",man,
v.ir-tà-ik-šá-iš-šá,achE,rtaxšaça,irtaiks~ais~s~a,,rtaxšaça,PN,v.ir-tà-ik-šá-áš-šá,,,"<qt><font color=""#690000"">v</font>.ir-<font color=""#c30000"">tà</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">šá</font>-iš-<font color=""#c30000"">šá</font></qt>",man,
hhh.ir-tak-šá-áš-šá,achE,rtaxšaça,irtaks~aas~s~a,,rtaxšaça,PN,v.ir-tà-ik-šá-áš-šá,,,"<qt>hhh.ir-<font color=""#c30000"">tak</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font></qt>",man,
hh.ir-tam5,achE,rtama,irtam5,,"rtama, rtāvahu",PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font></qt>",man,
hh.ir-tam5-ba-ma,achE,rtā-upama,irtam5bama,,rtā-upama,PN,hh.ir-du-ba-ma,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-tam5-man-nu-ú-iš,achE,rtamanyu-š,irtam5mannuuis~,,rtamanyu,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#690000"">man</font>-nu-<font color=""#9b0000"">ú</font>-iš</qt>",man,
hh.ir-tam5-mi-in-taš?,achE,rtavinda-š,irtam5miintas~,,rtavinda,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-mi-in-<font color=""#b40000"">taš</font></qt>",man,
hh.ir-tam5-mi-iš-šá,achE,rtamiça,irtam5miis~s~a,,rtamiça,PN,hh.ir-da-mi-iš-šá,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-mi-iš-<font color=""#c30000"">šá</font></qt>",man,
[hh.i]r-tam5-šá,achE,,irtam5s~a,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#c30000"">šá</font></qt>",man,
hh.ir-tam5-uk-ba-ma,achE,rtā-upama,irtam5ukbama,,rtā-upama,PN,hh.ir-du-ba-ma,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">tam<sub><small>5</small></sub></font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-tan-qa,achE,,irtanqa,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#c30000"">tan</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-tap-pi-ya,achE,rδifya,irtappiya,,rδifya,PN,hh.ir-tup-pi-ya,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">tap</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-taš-ba-da,achE,rtaspāda,irtas~bada,,rtaspāda,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir?-taš?-du-iš,achE,,irtas~duis~,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">du</font>-iš</qt>",man,
hh.ir-taš-du-na,achE,rtastūnā,irtas~duna,,rtastūnā,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">du</font>-na</qt>",man,
f.ir-taš-du-na,achE,rtastūnā,irtas~duna,,rtastūnā,PN,f.ir-da-iš-du-na,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">du</font>-na</qt>",woman,
hh.ir-taš-du-qa?,achE,,irtas~duqa,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-taš-ra,achE,rtaxšara,irtas~ra,,rtaxšara,PN,hh.ir-da-ak-šá-ra,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">taš</font>-<font color=""#690000"">ra</font></qt>",man,
hh.ir-te-iš-šá,achE,rtaiša,irteis~s~a,,rtaiša,PN,hh.ir-da-a-šá,,,"<qt><font color=""#9b0000"">hh</font>.ir-te-iš-<font color=""#c30000"">šá</font></qt>",man,
hh.ir-te?-iš-ti?-ya,achE,rtaištiya,irteis~tiya,,rtaištiya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-te-iš-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-te-iz-za,achE,rtaiča,irteizza,,rtaiča,PN,hh.ir-tu4-iz-za,,,"<qt><font color=""#9b0000"">hh</font>.ir-te-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",man,
hh.ir-te-na,achE,rtaina,irtena,,rtaina,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-te-na</qt>",man,
f.ir-[te?]-na,achE,rtainā,irtena,,rtainā,PN,,,,"<qt><font color=""#e10000"">f</font>.ir-te-na</qt>",woman,
hh.ir-te-ya,achE,rtaya,irteya,,rtaya,PN,hh.ir-da-ya,,,"<qt><font color=""#9b0000"">hh</font>.ir-te-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-ti-ma,achE,rtima,irtima,,rtima,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.ir-ti-ma-qa,achE,rtimaka,irtimaqa,,rtimaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
f.ir-ti-mi-iš,achE,,irtimiis~,,,PN,,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#690000"">ti</font>-mi-iš</qt>",woman,
hh.ir-ti-na-pu-iš,achE,,irtinapuis~,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">ti</font>-na-<font color=""#9b0000"">pu</font>-iš</qt>",man,
hh.ir-tub-ba-ad-da,achE,rtāpāta,irtubbaadda,,rtāpāta,PN,hh.ir-da-ba-da,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#00ff00"">tub</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir-tub-ba-da,achE,rtāpāta,irtubbada,,rtāpāta,PN,hh.ir-da-ba-da,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#00ff00"">tub</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir-tub-ba-nu-iš,achE,Rtabānu,irtubbanuis~,,rtabānu,PN,hh.ir-da-ba-nu-iš,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#00ff00"">tub</font>-<font color=""#9b0000"">ba</font>-nu-iš</qt>",man,
hh.ir-tu4-iz-za,achE,rtaiča,irtuizza,,rtaiča,PN,hh.ir-te-iz-za,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font></qt>",man,
hh.ir-tuk-qa,achE,rtaka,irtukqa,,rtaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.ir-tuk-šá-ra,achE,rtaxšara,irtuks~ara,1,rtaxšara,PN,hh.ir-da-ak-šá-ra,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#b40000"">tuk</font>-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font></qt>",man,
hh.ir-tup-pi-ya,achE,Rδifya,irtuppiya,1,rδifya,PN,hh.ir-tap-pi-ya,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#cd0000"">tup</font>-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.ir-ya?-da,achE,,iryada,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">da</font></qt>",man,
hh.ir-zab-bar-ra,achE,rzabara,irzabbarra,,rzabara,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#e10000"">zab</font>-<font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",man,
hh.ir-za-na,achE,rzāna,irzana,,rzāna,PN,,,,"<qt><font color=""#9b0000"">hh</font>.ir-<font color=""#690000"">za</font>-na</qt>",man,
f.ir-za-pír?-ra?,achE,rzabarā,irzapirra,,rzabarā,PN,hh.ir-zab-bar-ra,,,"<qt><font color=""#e10000"">f</font>.ir-<font color=""#690000"">za</font>-<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font></qt>",woman,
v.ir-tup-pi-ya,achE,Rδifya,irtuppiya,1,rδifya,PN,hh.ir-tap-pi-ya,,,,,
v.ir-zí-zí,nA,,irzizi,,,PN,,,,"<qt><font color=""#690000"">v</font>.ir-<font color=""#690000"">zí</font>-<font color=""#690000"">zí</font></qt>",man,
v.is-bi-[…],mE,,isbi,,,PN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#b40000"">is</font>-<font color=""#de0000"">bi</font>-<font color=""#9b0000"">…</font></qt>",man,
i-si-gi-gi,oE,,isigigi,,,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">si</font>-<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">gi</font></qt>",man,
i-si-ir,oE,,isiir,1,,PN,i-sir,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">si</font>-ir</qt>",man,
i-si-pir6,oE,,isipir6,,,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">si</font>-<font color=""#00ff00"">pir<sub><small>6</small></sub></font></qt>",man,
hh.iš-an-te,achE,isantaya,is~ante,,isantaya,PN,"hh.iš-an-tu4, hh.iš-šá-an-te, hh.iš-šá-an-tu4",,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#c30000"">an</font>-te</qt>",man,
hh.iš-an-tu4,achE,isantaya,is~antu,,isantaya,PN,hh.iš-an-te,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#c30000"">an</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font></qt>",man,
<hh>.iš-ba,achE,spā,is~ba,,spā,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font></qt>",man,
hh.iš-ba-an-qa,achE,spanga,is~baanqa,1,spanga,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-ban-[q]a?-u-ma,achE,,is~banqauma,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ban</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">u</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-ba-qa,achE,spaka,is~baqa,,spaka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-ba-qa-tuk-qa,achE,Spakataka,is~baqatukqa,1,spakataka,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-ba-ra-áš-du-ma,achE,sparavistva,is~baraas~duma,,sparavistva,PN,hh.iš-ba-ra-mi-iš-du-ma,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-ba-ra-man-ya,achE,sparāvanya,is~baramanya,,sparāvanya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.iš-ba-ra-mi-iš-du-ma,achE,sparavistva,is~baramiis~duma,,sparavistva,PN,"hh.iš-ba-ra-mi-iš-ti-ma, hh.iš-ba-ru-u-mu-iš-ti-ma, hh.iš-ba-ráš-du-ma, hh.iš-ba-ra-áš-du-ma",,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-mi-iš-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-ba-ra-mi-iš-ti-ma,achE,sparavistva,is~baramiis~tima,,sparavistva,PN,hh.iš-ba-ra-mi-iš-du-ma,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ra</font>-mi-iš-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-ba-ráš-du-ma,achE,sparavistva,is~baras~duma,,sparavistva,PN,hh.iš-ba-ra-mi-iš-du-ma,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ráš</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-ba-ri-na,achE,sparina,is~barina,,sparina,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">ri</font>-na</qt>",man,
hh.iš-ba-ru-u-mu-iš-ti-ma,achE,sparavistva,is~baruumuis~tima,,sparavistva,PN,hh.iš-ba-ra-mi-iš-du-ma,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ru</font>-<font color=""#9b0000"">u</font>-<font color=""#690000"">mu</font>-iš-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",man,
hh.iš-da-ad-da-ak-qa,achE,stātaka,is~daaddaakqa,,stātaka,PN,hh.iš-da-tuk-qa,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">da</font>-<font color=""#690000"">ad</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-da-at-ti-ya,achE,stātiya,is~daattiya,,stātiya,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">da</font>-<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",man,
hh.iš-da-tuk-qa,achE,stātaka,is~datukqa,,stātaka,PN,hh.iš-da-ad-da-ak-qa,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">da</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-du-rák-qa,achE,,is~durakqa,,,PN,iš-tur-rák-qa,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#9b0000"">du</font>-<font color=""#690000"">rák</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
i-še.hu-ut-ra,oE,iše-make-SG,is~ehuutra,,,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">še</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ra</font></qt>",man,
i-še-me.hu-šu,oE,,is~emehus~u,,i-še-me,PN,,,,"<qt><font color=""#9b0000"">i</font>-<font color=""#690000"">še</font>-<font color=""#9b0000"">me</font>.<font color=""#d50000"">hu</font>-<font color=""#9b0000"">šu</font></qt>",man,
hw.i-še-si,nE,,is~esi,,,PN,,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#9b0000"">i</font>-<font color=""#690000"">še</font>-<font color=""#690000"">si</font></qt>",man,
hw.i-še-en.pu-taš,nE,Išenputaš,is~eenputas~,,,PN,hw.pu-taš,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#9b0000"">i</font>-<font color=""#690000"">še</font>-<font color=""#690000"">en</font>.<font color=""#9b0000"">pu</font>-<font color=""#b40000"">taš</font></qt>",man,
iš-ib-bi,oE,,is~ibbi,,,PN,,,,"<qt>iš-<font color=""#690000"">ib</font>-<font color=""#de0000"">bi</font></qt>",man,
hh.iš-kam-tak-qa,achE,skauϑika,is~kamtakqa,,skauϑika,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#690000"">kam</font>-<font color=""#c30000"">tak</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",man,
hh.iš-ki-šá,achE,,is~kis~a,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#690000"">ki</font>-<font color=""#c30000"">šá</font></qt>",man,
hh.iš-ku-hi-ud-du,achE,,is~kuhiuddu,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#d50000"">ku</font>-<font color=""#c30000"">hi</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">du</font></qt>",man,
hh.iš-ku-mi-ban-na,achE,,is~kumibanna,,,PN,,,,"<qt><font color=""#9b0000"">hh</font>.iš-<font color=""#d50000"">ku</font>-mi-<font color=""#9b0000"">ban</font>-na</qt>",man,
v.iš-ku-in-qa,achE,Skunxa,is~kuinqa,1,skunxa,PN,,Pl.,3rd Anim.,,,
[d].IŠKUR.ha-al-da-[aš?],oE,,is~haaldaas~,,,PN,d.IŠKUR+hal+taš,,,"<qt><font color=""#c30000"">d</font>.<font color=""#b40000"">IŠKUR</font>.<font color=""#690000"">ha</font>-al-<font color=""#9b0000"">da</font>-<font color=""#c30000"">aš</font></qt>",man,
